frame,sim_time,raw_compass,raw_gyro_z,raw_speed,raw_gps_lat,raw_gps_lon,pose_reason,degraded,compass_age_s,controller_reason,throttle,steer,brake,controller_step_ms,pose_error_m,heading_error_rad
369,0.6500000096857548,1.5700123310089111,0.0019040713086724281,0.101712793876629,-0.02064467035158657,0.021196633114809228,tracking,False,0.0,tracking,0.75,0.009324657714821178,0.0,0.21939200087217614,0.32557710532511114,2.4028480732241064e-05
370,0.7000000104308128,1.5699542760849,-0.005215832497924566,0.5049627491547938,-0.020643843423528097,0.021199334502758387,tracking,False,0.0,tracking,0.75,0.009953817275204061,0.0,0.15407199680339545,0.3251140499640744,-0.00016083146497036793
371,0.7500000111758709,1.5699052810668945,0.010682550258934498,0.7890590972505599,-0.020639704711300055,0.021193375804636896,tracking,False,0.0,tracking,0.75,0.009392799719445916,0.0,0.14504999853670597,0.29755463284298805,0.0003800730717320455
372,0.800000011920929,1.5699152946472168,0.019802404567599297,0.952675674635822,-0.02064514412930407,0.02120181397015245,tracking,False,0.0,tracking,0.75,0.00811158941491847,0.0,0.13559700164478272,0.30707333226598554,0.0012240600550224023
373,0.850000012665987,1.5698860883712769,0.016734620556235313,1.1347094036497805,-0.02063829663724448,0.02120225757218259,tracking,False,0.0,tracking,0.75,0.014156747206218737,0.0,0.17079499957617372,0.32825333690857106,0.0018810802062390053
374,0.9000000134110451,1.5702173709869385,-0.008853376843035221,1.3074797505033857,-0.020644145545205106,0.021199177964724605,tracking,False,0.0,tracking,0.75,0.015499812573535719,0.0,0.13948199921287596,0.3182504373390384,0.0009964044879677836
375,0.9500000141561031,1.5708109140396118,0.023555947467684746,1.4170498554176187,-0.02065364456770169,0.021193590497896465,tracking,False,0.0,tracking,0.75,0.014272803862079337,0.0,0.14397800259757787,0.26071176729611456,0.0014225949793837955
376,1.0000000149011612,1.5711309909820557,-0.007587958127260208,1.525037753352743,-0.02065269473054343,0.021197062639857055,tracking,False,0.0,tracking,0.75,0.015570422338494578,0.0,0.13915100134909153,0.229746756133578,0.000650790094805398
377,1.0500000156462193,1.571795105934143,0.02546040527522564,1.627300685288789,-0.020637650726001766,0.02120244174103331,tracking,False,0.0,tracking,0.75,0.003748846577058968,0.0,0.2175089975935407,0.23671887315347565,0.001133675174543658
378,1.1000000163912773,1.571899652481079,-0.010903101414442062,1.7554329341369794,-0.0206505138613835,0.02119822777792353,tracking,False,0.0,tracking,0.75,0.004853398586941954,0.0,0.13512599980458617,0.20713706732495538,0.0004355698035842792
379,1.1500000171363354,1.5722367763519287,0.017875265330076218,1.9022849863794877,-0.02064876883117961,0.021196079063100157,tracking,False,0.0,tracking,0.75,0.0036490205428979672,0.0,0.1387209995300509,0.1665026034164552,0.0008930195195921975
380,1.2000000178813934,1.5722600221633911,-0.010663315653800964,2.064211502186218,-0.020652317983618218,0.021201444933206227,tracking,False,0.0,tracking,0.75,0.004761187774145982,0.0,0.13276300160214305,0.1624484294644008,0.00030294111709094906
381,1.2500000186264515,1.5725972652435303,0.019364891573786736,2.238954064052684,-0.020633710426537277,0.02120748844931297,tracking,False,0.0,tracking,0.75,-0.0025312883710090716,0.0,0.2363559979130514,0.16652785659847008,0.0008405802141768781
382,1.3000000193715096,1.5724579095840454,-0.01602018252015114,2.425736134842243,-0.020642031241337122,0.021206551646099175,tracking,False,0.0,tracking,0.75,-0.0014150318451610203,0.0,0.16642899572616443,0.17046062449014043,0.00016098512920015295
383,1.3500000201165676,1.5725183486938477,0.011336438357830048,2.6218707379641426,-0.020651886204191783,0.021207667275906943,tracking,False,0.0,tracking,0.75,-0.0025381207259946707,0.0,0.13829099771101028,0.17339773784354431,0.0006007204603881711
384,1.4000000208616257,1.5722813606262207,-0.013665148988366127,2.8282063300149245,-0.020649735536068192,0.021206934313401295,tracking,False,0.0,tracking,0.75,-0.0016248352033363296,0.0,0.13934200251242146,0.17131023338777093,0.00013890231101765238
385,1.4500000216066837,1.572279691696167,0.006278329994529486,3.0429873191863144,-0.020648331342641768,0.02120308648513013,tracking,False,0.0,tracking,0.75,-0.01472216770721635,0.0,0.22649200400337577,0.14456836691148833,0.00040913453531121746
386,1.5000000223517418,1.5715585947036743,-0.02564144693315029,3.2643607490949083,-0.02064979218459939,0.0212155656180689,tracking,False,0.0,tracking,0.75,-0.014197878604573475,0.0,0.13044999650446698,0.18038717614677707,-0.00013670882035166088
387,1.5500000230967999,1.570719599723816,-0.012523920275270939,3.4958407717835454,-0.02064848796737806,0.02120579734658212,tracking,False,0.0,tracking,0.75,-0.014780985638252876,0.0,0.12976799916941673,0.16138693179453065,6.846221118816942e-05
388,1.600000023841858,1.5696442127227783,-0.024861443787813187,3.7309300247216597,-0.020645204281890983,0.021219080013353753,tracking,False,0.0,tracking,0.75,-0.014346828714050614,0.0,0.13824999768985435,0.18168893299439431,-8.930618218894182e-05
389,1.650000024586916,1.5685662031173706,-0.021816348657011986,3.956057091754391,-0.02065040413909003,0.02121162555522284,tracking,False,0.0,tracking,0.75,-0.022871456188795044,0.0,0.16313499509124085,0.18341977061776102,-9.186756086254633e-05
390,1.700000025331974,1.5669875144958496,-0.035551171749830246,4.170104152432843,-0.02064217474313068,0.021221966217181434,tracking,False,0.0,tracking,0.75,-0.02299531406610163,0.0,0.12996900477446616,0.18696460269471232,-0.0002616300434543639
391,1.750000026077032,1.5651142597198486,-0.03711181506514549,4.377558594512943,-0.020640537361614975,0.021221691189050193,tracking,False,0.0,tracking,0.75,-0.022911825964880193,0.0,0.13280299754114822,0.17979109293379766,-0.00021955344579671632
392,1.8000000268220901,1.5631184577941895,-0.040928915143013,4.581590933474439,-0.020647835802279246,0.021217391179303866,tracking,False,0.0,tracking,0.75,-0.02238713309980275,0.0,0.1450100025977008,0.16748286919593805,-0.00024320082296425127
393,1.8500000275671482,1.5610624551773071,-0.04319903999567032,4.783981590421603,-0.020650537367018273,0.02122516595297093,tracking,False,0.0,tracking,0.75,-0.014414144941184889,0.0,0.22723299480276182,0.19252315369579234,-0.0003124745592546496
394,1.9000000283122063,1.559367060661316,-0.030834687873721123,4.985818019105108,-0.02063895636347013,0.02122388025427853,tracking,False,0.0,tracking,0.75,-0.014021089202128675,0.0,0.1291779990424402,0.1595159913225421,-0.0001429609633123441
395,1.9500000290572643,1.5578991174697876,-0.028770752251148224,5.187363177176684,-0.020646803058923524,0.021219869583375614,tracking,False,0.0,tracking,0.75,-0.013669650493064945,0.0,0.11667099897749722,0.132255016722335,-0.00010221514441033364
396,2.0000000298023224,1.5564296245574951,-0.029527978971600533,5.278784591291808,-0.020642257916506423,0.021234941171929735,tracking,False,0.0,tracking,0.75,-0.013036332390394962,0.0,0.12984900240553543,0.13806789484500717,-9.817207218976165e-05
397,2.0500000305473804,1.5551518201828003,-0.02527056261897087,5.244892807613297,-0.020650989189149982,0.021225057261984395,tracking,False,0.0,tracking,0.75,-0.004687390263090792,0.0,0.16028000391088426,0.13692736126696173,-7.552822457235209e-05
398,2.1000000312924385,1.5542101860046387,-0.015037176199257374,5.204633858418967,-0.02065273292974723,0.021228018624951724,tracking,False,0.0,tracking,0.75,-0.004049482200434647,0.0,0.13894100266043097,0.16299477163331294,0.00010287973231459802
399,2.1500000320374966,1.5535662174224854,-0.01168863195925951,5.2364670212788,-0.02065188375988214,0.021235008978868146,tracking,False,0.0,tracking,0.75,-0.0036095590779397497,0.0,0.14072399790165946,0.19586608659405963,0.00014615739716061782
400,2.2000000327825546,1.5530858039855957,-0.009985417127609253,5.231197695075251,-0.02064792203924526,0.021232115002464563,tracking,False,0.0,tracking,0.75,-0.0032315105777260982,0.0,0.15092799731064588,0.20531735804805476,0.00011459671118307924
401,2.2500000335276127,1.5526857376098633,-0.008337026461958885,5.255558462149992,-0.02064479950149689,0.02124114854484518,tracking,False,0.0,tracking,0.75,-0.013313926420443592,0.0,0.17706400103634223,0.19826103234459996,8.79680753129719e-05
402,2.3000000342726707,1.5519235134124756,-0.01996227167546749,5.440174058291135,-0.020641295583487818,0.021241343154259594,tracking,False,0.0,tracking,0.75,-0.013861893363193269,0.0,0.15110799722606316,0.17302495754050667,-0.00013315787308831872
403,2.350000035017729,1.5505903959274292,-0.028660578653216362,6.083434003574938,-0.020640344070017136,0.021238787466069983,tracking,False,0.0,tracking,0.75,-0.013676707124558717,0.0,0.15690500003984198,0.15511382860547718,-0.00020970517881480077
404,2.400000035762787,1.5490458011627197,-0.031206822022795677,6.312517804113002,-0.02064376538666579,0.021244090759252765,tracking,False,0.0,tracking,0.75,-0.012628557948533308,0.0,0.17659299919614568,0.15896327574006533,-0.00020286514099687736
405,2.450000036507845,1.5474659204483032,-0.031138485297560692,6.55196001318278,-0.02064670472923069,0.021256234742028576,tracking,False,0.0,tracking,0.7421182358778632,0.0055486990740366456,0.0,0.18482399900676683,0.15262224181809947,-0.00016200682864297988
406,2.500000037252903,1.5467772483825684,-0.004110377747565508,6.761153651108929,-0.02063488869499963,0.02125236476428855,tracking,False,0.0,tracking,0.6530051659006946,0.00698662297481945,0.0,0.1525900006527081,0.10837239997038624,0.00028904415770991676
407,2.550000037997961,1.5469887256622314,0.007530150935053825,6.98636613070058,-0.02065125380323707,0.021264329357018715,tracking,False,0.0,tracking,0.5530674757480327,0.008051851859956207,0.0,0.14048300363356248,0.12406706058343375,0.0004086841337351821
408,2.600000038743019,1.5476758480072021,0.01448102481663227,7.158057805187051,-0.020647684639286012,0.021259501976576962,tracking,False,0.0,tracking,0.477743998879005,0.009336888784017847,0.0,0.1564150006743148,0.14153325540444617,0.0004010774787785998
409,2.650000039488077,1.5486787557601929,0.023199234157800674,7.318934149341239,-0.020643285306817916,0.021263602498712453,tracking,False,0.0,tracking,0.40581478842690105,0.011389615498022396,0.0,0.17980700067710131,0.13408967459268112,0.0005022874711921865
410,2.7000000402331352,1.5499459505081177,0.028623001649975777,7.41551130532447,-0.020640916919703045,0.0212756901406031,tracking,False,0.0,tracking,0.3648302154870033,0.01140661579718644,0.0,0.1448399998480454,0.10741895947593896,0.0005996754743584631
411,2.7500000409781933,1.5514068603515625,0.032794926315546036,7.5039446440384365,-0.02064812216602263,0.021269479279363915,tracking,False,0.0,tracking,0.3268120901169733,0.011747522465292846,0.0,0.1398230015183799,0.128395620964599,0.0007005667679420569
412,2.8000000417232513,1.5529675483703613,0.03171219676733017,7.531912079114621,-0.020639145858339702,0.02127672511307619,tracking,False,0.0,tracking,0.318677279307806,0.011882030233867276,0.0,0.14583000302081928,0.09978530501249736,0.0006530056277558316
413,2.8500000424683094,1.5546038150787354,0.03500267118215561,7.564280347492346,-0.020636473635121888,0.021278578184835698,tracking,False,0.0,tracking,0.30789798024522774,0.022679186887776405,0.0,0.18708800052991137,0.059494097842658994,0.0006902104744250792
414,2.9000000432133675,1.5567827224731445,0.05003255605697632,7.545581947602668,-0.020645390272662212,0.02128208423433922,tracking,False,0.0,tracking,0.3229304211537897,0.024266137195661407,0.0,0.14972600183682516,0.07062507990436528,0.0009115517892754887
415,2.9500000439584255,1.5596216917037964,0.06103696674108505,7.545235634643062,-0.020641292891781404,0.02128643774027977,tracking,False,0.0,tracking,0.3287912558238252,0.02698440118063327,0.0,0.15588399401167408,0.0636874622324479,0.0010120212487931823
416,3.0000000447034836,1.5628947019577026,0.067476786673069,7.501642888149959,-0.020646796114093036,0.021295330107511348,tracking,False,0.0,tracking,0.3568203249143414,0.02871410213194783,0.0,0.1423659996362403,0.10492253249246643,0.0010015504356868377
417,3.0500000454485416,1.5665613412857056,0.07723571360111237,7.488095641773989,-0.020645068244562026,0.021285544193436177,tracking,False,0.0,tracking,0.3700252394259094,0.01440801616373672,0.0,0.17173599917441607,0.09160337418191437,0.001077023971719715
418,3.1000000461935997,1.569731593132019,0.056844647973775864,7.4389857320043244,-0.020642856646603036,0.021288157551800233,tracking,False,0.0,tracking,0.40154418801975933,0.017322531200911245,0.0,0.14502999692922458,0.07836342727906308,0.0006741259560070212
419,3.1500000469386578,1.5724543333053589,0.05375408008694649,7.426629868202874,-0.020648413208874672,0.021298451152001237,tracking,False,0.0,tracking,0.41483938136278625,0.03376335056603925,0.0,0.1501970036770217,0.10574008705214867,0.0005751575853416568
420,3.200000047683716,1.5757825374603271,0.07302752882242203,7.382923598851261,-0.02065015631114875,0.02130300069218727,tracking,False,0.0,tracking,0.44435492528939585,0.04793895535747164,0.0,0.15671599976485595,0.142523956419202,0.0008085482496835716
421,3.250000048428774,1.5805878639221191,0.10762504488229752,7.379074328371589,-0.0206350882442905,0.021301669457230887,tracking,False,0.0,tracking,0.4541829271284469,0.05217455095434218,0.0,0.1622929994482547,0.09139776056408158,0.0012459830189950338
422,3.300000049173832,1.586540937423706,0.1245066449046135,7.348733475851117,-0.02063863258588583,0.021297299822560678,tracking,False,0.0,tracking,0.4764159563266216,0.057282007083495796,0.0,0.17247700452571735,0.0850061017479497,0.0013664931588692752
423,3.35000004991889,1.593458890914917,0.14611661434173584,7.35979745738644,-0.020649679113489583,0.021307135001741858,tracking,False,0.0,tracking,0.477781977086344,0.08284279947229925,0.0,0.1422159984940663,0.12556794558081816,0.0015788752615262247
424,3.400000050663948,1.6020396947860718,0.1837005615234375,7.342366638364395,-0.020650312618400335,0.021311560133371096,tracking,False,0.0,tracking,0.49358699172647125,0.10376261132746724,0.0,0.1430669944966212,0.1642117003523771,0.001964840163296344
425,3.450000051409006,1.6131840944290161,0.24351724982261658,7.361136438500221,-0.020647499046035023,0.021318053740814295,tracking,False,0.0,tracking,0.4938345825076116,0.11846671469866552,0.0,0.17953699716599658,0.18057459236609236,0.002696615596044616
426,3.500000052154064,1.6265329122543335,0.2781189978122711,7.355651471258666,-0.020640199311415586,0.021310524067521975,tracking,False,0.0,tracking,0.5041778939219643,0.12238182546046945,0.0,0.18489399371901527,0.19557340195825942,0.0029284314417190593
427,3.5500000528991222,1.6416261196136475,0.3130226731300354,7.38854903690251,-0.020646758060820503,0.021337343112738265,tracking,False,0.0,tracking,0.4949085613606353,0.1436959681008712,0.0,0.14715200086357072,0.17104700914257043,0.0031376182931754926
428,3.6000000536441803,1.6584446430206299,0.3461190462112427,7.3922466353950105,-0.02064578734000122,0.021325442639966267,tracking,False,0.0,tracking,0.5001828344368255,0.1594799145267816,0.0,0.1522189995739609,0.18612145384661063,0.0032625482893573476
429,3.6500000543892384,1.67753005027771,0.4002492427825928,7.425803388388463,-0.020647784359283605,0.02132932182713476,tracking,False,0.0,tracking,0.490084500100979,0.1923619336126728,0.0,0.18354199710302055,0.20995236951376997,0.003770551162284086
430,3.7000000551342964,1.6992391347885132,0.4515220820903778,7.427586059560383,-0.02064554311398581,0.021333324312643898,tracking,False,0.0,tracking,0.49617830933240664,0.194265033652596,0.0,0.15053799870656803,0.2193253019892409,0.004173777452559868
431,3.7500000558793545,1.7233692407608032,0.5013235807418823,7.462249029514311,-0.02063541816487202,0.021336907352139563,tracking,False,0.0,tracking,0.48539643770423,0.208727362270487,0.0,0.15212000289466232,0.17536688919965668,0.004598876911110494
432,3.8000000566244125,1.7491158246994019,0.5211071968078613,7.470602245253053,-0.02064667008653487,0.021333099878880334,tracking,False,0.0,tracking,0.48766278364763715,0.2177627238838892,0.0,0.15182900096988305,0.2098898157373093,0.004416716064371773
433,3.8500000573694706,1.7766512632369995,0.5644717812538147,7.503803597547347,-0.020641954907276272,0.021346108603918074,tracking,False,0.0,tracking,0.4756043801837974,0.23377515317333802,0.0,0.15933900431264192,0.19118860720813421,0.004594351749908299
434,3.9000000581145287,1.8056995868682861,0.5859333872795105,7.5092237497356535,-0.020642835912809687,0.02134391151519168,tracking,False,0.0,tracking,0.47882802093669363,0.2364665356740199,0.0,0.1437679966329597,0.19366285372779263,0.004358376205757519
435,3.9500000588595867,1.8362712860107422,0.6268645524978638,7.539793474100915,-0.020649802665630546,0.02135057319282998,tracking,False,0.0,tracking,0.4690928560810934,0.24905008518888108,0.0,0.1439080006093718,0.21456756749314357,0.0046168412333615905
436,4.000000059604645,1.867929458618164,0.634718120098114,7.542919272715322,-0.020642385391795415,0.021356387433549635,tracking,False,0.0,tracking,0.4730386836578996,0.2563968439820094,0.0,0.15179900219663978,0.1905208937035696,0.004225226693457262
437,4.050000060349703,1.9010379314422607,0.6773889660835266,7.566820335262639,-0.02065600647551946,0.02136154633280108,tracking,False,0.0,tracking,0.4653004570904744,0.2578092370322978,0.0,0.19022200285689905,0.2265647248941893,0.004487781831037818
438,4.100000061094761,1.934804916381836,0.6727089881896973,7.569896890968377,-0.02064944067919683,0.02135859759145208,tracking,False,0.0,tracking,0.4689364355357015,0.2609487482511457,0.0,0.14444800035562366,0.23961857168003253,0.00392078926996442
439,4.150000061839819,1.9693834781646729,0.7024445533752441,7.593449019239324,-0.02064287060036918,0.021362023109060845,tracking,False,0.0,tracking,0.4620390801410267,0.2718922065750223,0.0,0.1369680030620657,0.21469401867749144,0.004018139097619944
440,4.200000062584877,2.004603147506714,0.7028026580810547,7.5899260043571655,-0.020658848739657287,0.021369026513253935,tracking,False,0.0,tracking,0.4687221880600621,0.2778096833247992,0.0,0.13843099441146478,0.25551961516342697,0.00354493439441228
441,4.250000063329935,2.0409672260284424,0.7401847839355469,7.606346086686146,-0.020657158969569878,0.02137612020149348,tracking,False,0.0,tracking,0.46438361027809577,0.2734736321428892,0.0,0.15844799781916663,0.27500363615121115,0.003770843392308265
442,4.300000064074993,2.077547311782837,0.7238304018974304,7.605848729294943,-0.02065305214171076,0.02137928275901517,tracking,False,0.0,tracking,0.4694341549583972,0.27525657477665716,0.0,0.1280859942198731,0.26771628944872344,0.0030439703332270085
443,4.350000064820051,2.11460280418396,0.7525923848152161,7.622472518131071,-0.02066528040744231,0.02137119444914356,tracking,False,0.0,tracking,0.46571767517536194,0.2812487641607129,0.0,0.1285659964196384,0.3317070197711961,0.003255997584786563
444,4.400000065565109,2.152308464050293,0.7572200894355774,7.5922466318798305,-0.020650950347913977,0.02137519785840656,tracking,False,0.0,tracking,0.48580520253365733,0.2818911520519863,0.0,0.13447500532492995,0.30720433674983055,0.0030700115433583974
445,4.450000066310167,2.1908018589019775,0.779992938041687,7.605560298707442,-0.020653936283537178,0.021378818978753468,tracking,False,0.0,tracking,0.4835165399289664,0.2660656184664731,0.0,0.15720699593657628,0.2928805156829936,0.0032189280093932737
446,4.500000067055225,2.228653907775879,0.7506930828094482,7.599880601961054,-0.02066277133238259,0.0213919179977647,tracking,False,0.0,tracking,0.4918305184909101,0.262077997274012,0.0,0.14489900058833882,0.2913638953434154,0.0026119133097264324
447,4.550000067800283,2.265697479248047,0.7448282241821289,7.627489095753047,-0.02066210337871155,0.021384278826999142,tracking,False,0.0,tracking,0.48317134998391753,0.2623945207506053,0.0,0.14417799684451893,0.3008757688776871,0.0025286244863731433
448,4.6000000685453415,2.3019165992736816,0.7242726683616638,7.5858905483268035,-0.02065800749151947,0.021385221533168877,tracking,False,0.0,tracking,0.5096517383144168,0.2592299578068498,0.0,0.13529600255424157,0.2917965464366305,0.002270181382016734
449,4.6500000692903996,2.337541103363037,0.7255590558052063,7.6010184592443615,-0.020667774449307785,0.02138679370764096,tracking,False,0.0,tracking,0.506447798535939,0.237283233435103,0.0,0.19400699966354296,0.32639175387106734,0.0026317571703908804
450,4.700000070035458,2.3711788654327393,0.6558569669723511,7.607227888749527,-0.020668455811673425,0.02138963615109058,tracking,False,0.0,tracking,0.5086399240367169,0.2339569455127962,0.0,0.14540999836754054,0.3537005762611603,0.0016077462036454548
451,4.750000070780516,2.4034039974212646,0.65592360496521,7.63085778604745,-0.02066727928895773,0.02140126234678995,tracking,False,0.0,tracking,0.5018395288584284,0.2348360159431457,0.0,0.1385300056426786,0.3276057170389267,0.0019614353495938097
452,4.800000071525574,2.434688091278076,0.612217366695404,7.6681814359977665,-0.020673230216416982,0.02140048440409086,tracking,False,0.0,tracking,0.48773879866054937,0.23417916772035238,0.0,0.14133500371826813,0.3236039786397227,0.0011590218714685463
453,4.850000072270632,2.4660332202911377,0.6374747157096863,7.691794217179539,-0.02067952043665855,0.02141792155614671,tracking,False,0.0,tracking,0.47904163527103416,0.22300021232572992,0.0,0.1590590036357753,0.2697195838439109,0.0015187080911309714
454,4.90000007301569,2.496732473373413,0.5949816107749939,7.709684146444889,-0.020680297478193665,0.021408188813212464,tracking,False,0.0,tracking,0.47374411621302076,0.22602305039689005,0.0,0.14767299580853432,0.2635581013289912,0.0005119165768157075
455,4.950000073760748,2.5274486541748047,0.6150550246238708,7.714465247138514,-0.02068741582152711,0.021396968319858666,tracking,False,0.0,tracking,0.47494476126275137,0.2301221579699276,0.0,0.1503570019849576,0.32777926447670774,0.0004936495162359833
456,5.000000074505806,2.558471441268921,0.6103003025054932,7.705172510275485,-0.02068054151736476,0.02140874223402847,tracking,False,0.0,tracking,0.4833019978847679,0.23047550324195742,0.0,0.1377099979436025,0.3153928058816974,-1.2488075170846713e-05
457,5.050000075250864,2.5901601314544678,0.6361887454986572,7.725675790177252,-0.020695034249357036,0.02141697609992551,tracking,False,0.0,tracking,0.47685743095081445,0.20383965854370797,0.0,0.15425199671881273,0.32780777514446613,9.732430475040132e-05
458,5.100000075995922,2.621180295944214,0.604911744594574,7.724887725464688,-0.020691655282107035,0.021414072815292718,tracking,False,0.0,tracking,0.4807253820410162,0.20295843963053686,0.0,0.1317209971603006,0.33415088012699024,-0.0006095886396177974
459,5.15000007674098,2.6517539024353027,0.6100677251815796,7.7790584971727235,-0.02069199879632322,0.021415745466767496,tracking,False,0.0,tracking,0.456440146329132,0.20362994547557475,0.0,0.13445500371744856,0.3280176841219403,-0.0006121081179832899
460,5.200000077486038,2.6814563274383545,0.582467794418335,7.769356975243148,-0.020697154021107167,0.021422169810927566,tracking,False,0.0,tracking,0.46421569252663386,0.20185073519430288,0.0,0.1291980006499216,0.31344821897969555,-0.001071799673495022
461,5.250000078231096,2.7106690406799316,0.5846290588378906,7.7937000026769825,-0.020700993921764166,0.021422375952822956,tracking,False,0.0,tracking,0.45446070359551854,0.1954539810635703,0.0,0.1657880056882277,0.30734720554213935,-0.0009481877996648791
462,5.300000078976154,2.7390828132629395,0.5572176575660706,7.783882182895507,-0.020695468239040338,0.02142732202534365,tracking,False,0.0,tracking,0.46212695365990136,0.19827792811377856,0.0,0.1255329989362508,0.25103537828295064,-0.0013507734235793656
463,5.350000079721212,2.7671802043914795,0.5677518248558044,7.794224272726989,-0.020701913284355555,0.02142925905332811,tracking,False,0.0,tracking,0.459587642393026,0.20116805221147946,0.0,0.12597299792105332,0.2099049950883247,-0.0009542934982618156
464,5.4000000804662704,2.795146942138672,0.5549232959747314,7.776278090227125,-0.02071339657361193,0.021432157864535825,tracking,False,0.0,tracking,0.47142046417645533,0.20111938502423726,0.0,0.1267850020667538,0.20919156040521328,-0.0010571583924043892
465,5.4500000812113285,2.8233132362365723,0.5695595145225525,7.785906992145224,-0.020706469412616002,0.02142263641627461,tracking,False,0.0,tracking,0.46853565508135053,0.1955152618794986,0.0,0.18828899919753894,0.1842830270004867,-0.0006708666643522321
466,5.500000081956387,2.8510775566101074,0.5448383092880249,7.772275853892457,-0.020723771975767136,0.021425938585887167,tracking,False,0.0,tracking,0.47842684222256826,0.2038304837383586,0.0,0.148434002767317,0.22458670122955504,-0.0010734484310672698
467,5.550000082701445,2.8791637420654297,0.5723015069961548,7.784654168390409,-0.020715585199212683,0.021422242030367373,tracking,False,0.0,tracking,0.47516659388128457,0.21350338014567558,0.0,0.1421650013071485,0.22398302523399488,-0.0004906032262930182
468,5.600000083446503,2.9077682495117188,0.5715181231498718,7.7691886148771205,-0.020715299553501154,0.021429190673720393,tracking,False,0.0,tracking,0.48602961879380685,0.21918165340995202,0.0,0.14022299728821963,0.19317285784844834,-0.00046750511503645953
469,5.650000084191561,2.937368631362915,0.6041796803474426,7.780352505979727,-0.020729139346087777,0.021428866089568226,tracking,False,0.0,tracking,0.4834389628205535,0.20822369787691536,0.0,0.1831620029406622,0.21006845456220344,0.0001269939972372569
470,5.700000084936619,2.9668571949005127,0.5794950127601624,7.774981994889292,-0.020728416063278132,0.02142743775617358,tracking,False,0.0,tracking,0.4870612889391697,0.2008998273066623,0.0,0.14971599739510566,0.22097516195455302,-0.0003482278708042408
471,5.750000085681677,2.9959170818328857,0.5825635194778442,7.798298165545701,-0.020737938279594914,0.021432440961128355,tracking,False,0.0,tracking,0.4760047292195129,0.18923469451064945,0.0,0.147181999636814,0.234191065901185,-0.000252351604935086
472,5.800000086426735,3.0238656997680664,0.5429345369338989,7.798509502757282,-0.020732314276315833,0.021430000256743943,tracking,False,0.0,tracking,0.47645385167978216,0.1766785491625203,0.0,0.15000699931988493,0.22759375491281814,-0.0009482642496028149
