seed,arm,official_status,step,sim_time_s,ego_speed_mps,target_dense_index,selected_pop_distance_m,first_segment_mps,author_mps,mean8_mps,tfv6_target_mps,c_reason,b_shadow_throttle,b_shadow_brake,c_shadow_throttle,c_shadow_brake,arm_raw_throttle,arm_raw_brake,actual_throttle,actual_brake,post_longitudinal_changed,creep_active,stop_sign_active,light_state,at_light,nearest_front_vehicle_or_walker_m
0,B,Completed,24,1.2500000186264515,4.0740842693861055,26,5.0,5.1250008667004145,8.244792383077069,6.819013245981417,5.21875,tracking,2.7224998474121094,0.0,0.7030512446471194,0.0,2.7224998474121094,0.0,2.7224998474121094,0.0,False,False,True,Green,False,
0,B,Completed,25,1.3000000193715096,4.424626622901648,26,5.0,5.395833820459383,8.437500351742521,6.855471149114518,5.5,tracking,2.7224998474121094,0.0,0.6753704115418617,0.0,2.7224998474121094,0.0,2.7224998474121094,0.0,False,False,True,Green,False,
0,B,Completed,26,1.3500000201165676,4.774380590683246,26,5.0,5.645833591733459,8.312500602028068,6.769532775815394,5.71875,tracking,2.7224998474121094,0.0,0.636423027921335,0.0,2.7224998474121094,0.0,2.7224998474121094,0.0,False,False,True,Green,False,
0,B,Completed,27,1.4000000208616257,5.1269260335711015,26,5.0,5.906250193628632,7.708337054622424,6.53385732932342,5.96875,tracking,2.7224998474121094,0.0,0.6001127174029219,0.0,2.7224998474121094,0.0,2.7224998474121094,0.0,False,False,True,Green,False,
0,B,Completed,28,1.4500000216066837,5.482206543502441,26,5.0,6.281250048524886,6.906251009061054,6.373699881412859,6.125,tracking,2.7224998474121094,0.0,0.6200144987060325,0.0,2.7224998474121094,0.0,2.7224998474121094,0.0,False,False,True,Green,False,
0,B,Completed,29,1.5000000223517418,5.615038584523856,26,5.0,6.437500005166745,6.114584173856979,6.162762299111096,6.1875,tracking,0.8606901168823242,0.0,0.6420240204483838,0.0,0.8606901168823242,0.0,0.8606901168823242,0.0,False,False,True,Green,False,
0,B,Completed,30,1.5500000230967999,5.689647722103626,26,5.0,6.5208335630156915,5.979166992346174,6.144531753002196,6.21875,tracking,1.0176031589508057,0.0,0.6567297789315462,0.0,1.0176031589508057,0.0,1.0176031589508057,0.0,False,False,True,Green,False,
0,B,Completed,31,1.600000023841858,5.561495644444239,26,5.0,6.322917003573537,6.07291734260347,6.113282530072778,6.15625,tracking,2.2455856800079346,0.0,0.6313029498094516,0.0,2.2455856800079346,0.0,2.2455856800079346,0.0,False,False,True,Green,False,
0,B,Completed,32,1.650000024586916,5.922013516061807,26,5.0,6.770833621834564,5.828125114364318,6.091147143833588,6.34375,tracking,-0.16630107164382935,0.0,0.6855842757556287,0.0,-0.16630107164382935,0.0,-0.16630107164382935,0.0,False,False,True,Green,False,
0,B,Completed,33,1.700000025331974,6.499495249006902,26,5.0,6.947916988466769,5.9322927932437235,6.020834577224152,6.625,tracking,0.8075830340385437,0.0,0.49103684264415387,0.0,0.8075830340385437,0.0,0.8075830340385437,0.0,False,False,True,Green,False,
0,B,Completed,34,1.750000026077032,6.753944753482367,26,5.0,6.697917120183077,6.1354168450420765,5.9401049805620385,6.65625,tracking,0.0,1.0,0.23815297772185595,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,
0,B,Completed,35,1.8000000268220901,6.914612883097293,26,5.0,6.708333492285669,6.1666672533914895,5.8802087542587795,6.65625,tracking,0.0,1.0,0.16045686166914724,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,
0,B,Completed,36,1.8500000275671482,6.967429403278859,26,5.0,6.718750047676219,6.177083844286614,5.826823563848211,3.015625,tracking,0.0,1.0,0.1361230852112678,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,
0,B,Completed,37,1.9000000283122063,6.873580824142795,26,5.0,6.6250000285313915,6.166667865337506,5.811198794845488,6.65625,tracking,0.0,1.0,0.1330173245243455,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,
0,B,Completed,38,1.9500000290572643,6.755432131114094,26,5.0,6.333334035585396,6.35937669851448,5.721356000688589,6.59375,tracking,0.5600830912590027,0.0,0.04092961362622893,0.0,0.5600830912590027,0.0,0.5600830912590027,0.0,False,False,True,Green,False,
0,B,Completed,39,2.0000000298023224,6.5575185285199264,26,5.0,6.052083892511223,6.479167191553308,5.645834767766636,6.53125,tracking,0.5105831027030945,0.0,0.0,0.007091948074128246,0.5105831027030945,0.0,0.5105831027030945,0.0,False,False,True,Green,False,
0,B,Completed,40,2.0500000305473804,6.4572711973685415,26,5.0,6.083333715964931,6.427083688191909,5.617189015150034,6.46875,tracking,0.4610831141471863,0.0,0.053966149929621454,0.0,0.4610831141471863,0.0,0.4610831141471863,0.0,False,False,True,Green,False,
0,B,Completed,41,2.1000000312924385,6.355379585651832,26,5.0,6.0416673049705745,6.4583342037214635,5.593751692782421,6.4375,tracking,0.8027808666229248,0.0,0.0801522176230427,0.0,0.8027808666229248,0.0,0.8027808666229248,0.0,False,False,True,Green,False,
0,B,Completed,42,2.1500000320374966,6.324434889035245,26,5.0,6.0312507017872115,6.42708363090782,5.554689205524976,6.4375,tracking,0.5513731837272644,0.0,0.0867513704678273,0.0,0.5513731837272644,0.0,0.5513731837272644,0.0,False,False,True,Green,False,
0,B,Completed,43,2.2000000327825546,6.284445158431277,26,5.0,6.125000479610411,6.302084375544314,5.503256805927906,6.40625,tracking,0.1845819652080536,0.0,0.15162806432307813,0.0,0.1845819652080536,0.0,0.1845819652080536,0.0,False,False,True,Green,False,
0,B,Completed,44,2.2500000335276127,6.2985020442718165,26,5.0,6.281250058583396,6.140625753281745,5.50976645547213,6.40625,tracking,0.23898014426231384,0.0,0.22250886454522947,0.0,0.23898014426231384,0.0,0.23898014426231384,0.0,False,False,True,Green,False,
0,B,Completed,45,2.3000000342726707,6.253659252132237,26,5.0,6.125000181080965,6.171875352304545,5.408854986948917,6.34375,tracking,0.22474417090415955,0.0,0.16519694304667268,0.0,0.22474417090415955,0.0,0.22474417090415955,0.0,False,False,True,Green,False,
0,B,Completed,46,2.350000035017729,6.234795472370848,26,5.0,6.197917009162574,6.015625815921446,5.287109949127432,6.34375,tracking,0.17524416744709015,0.0,0.21062591421056057,0.0,0.17524416744709015,0.0,0.17524416744709015,0.0,False,False,True,Green,False,
0,B,Completed,47,2.400000035762787,6.161927270718698,26,5.0,6.229167033801666,5.8906260759753835,5.2265632929345935,6.3125,tracking,0.12574416399002075,0.0,0.2635264857053926,0.0,0.12574416399002075,0.0,0.12574416399002075,0.0,False,False,True,Green,False,
0,B,Completed,48,2.450000036507845,6.116699216953417,26,5.0,6.1666669867665584,5.8854186055953015,5.144532327283308,6.25,tracking,0.07624416053295135,0.0,0.2555161605943952,0.0,0.07624416053295135,0.0,0.07624416053295135,0.0,False,False,True,Green,False,
0,B,Completed,49,2.500000037252903,6.013345028878761,26,5.0,6.041667026821373,5.838544788494558,5.022787995875212,6.1875,tracking,0.05124165862798691,0.0,0.24504908670980968,0.0,0.05124165862798691,0.0,0.05124165862798691,0.0,False,False,True,Green,False,
0,B,Completed,50,2.550000037997961,5.941518496331655,26,5.0,6.072916984943066,5.625001916843422,4.915365565960979,6.125,tracking,0.036745596677064896,0.0,0.29823229048173705,0.0,0.036745596677064896,0.0,0.036745596677064896,0.0,False,False,True,Green,False,
0,B,Completed,51,2.600000038743019,5.85092205389656,26,5.0,6.05208359322849,5.468753550732954,4.78906402025072,6.0625,tracking,0.011160993948578835,0.0,0.3356308382509836,0.0,0.011160993948578835,0.0,0.011160993948578835,0.0,False,False,True,Green,False,
0,B,Completed,52,2.650000039488077,5.867652774556941,26,5.0,6.072916997764632,5.421876356315587,4.718750695716094,6.0625,tracking,0.011160993948578835,0.0,0.34024838897363563,0.0,0.011160993948578835,0.0,0.011160993948578835,0.0,False,False,True,Green,False,
0,B,Completed,53,2.7000000402331352,5.754404572112489,26,5.0,5.958333494109854,5.291667979542807,4.575195890255534,6.0,tracking,0.011160993948578835,0.0,0.34212974699775567,0.0,0.011160993948578835,0.0,0.011160993948578835,0.0,False,False,True,Green,False,
0,B,Completed,54,2.7500000409781933,5.448172221051051,26,5.0,5.8333335593548306,4.885417190992605,4.466146439536099,5.84375,tracking,0.0,1.0,0.43756627705425666,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,
0,B,Completed,55,2.8000000417232513,4.710312225088508,26,5.0,5.093750629779713,4.963542813519186,4.321615776973271,5.375,tracking,0.9735259413719177,0.0,0.4414992152086832,0.0,0.9735259413719177,0.0,0.9735259413719177,0.0,False,False,True,Green,False,
0,B,Completed,56,2.8500000424683094,3.7776363972633176,26,5.0,4.666671205321113,5.161461606177138,4.237632805107518,4.75,tracking,3.279315948486328,0.0,0.7054678238542821,0.0,3.279315948486328,0.0,3.279315948486328,0.0,False,False,True,Green,False,
0,B,Completed,57,2.9000000432133675,3.7015881679347276,26,5.0,4.687508723474419,5.17708829033405,4.1822956735228765,4.6875,tracking,1.8553237915039062,0.0,0.75,0.0,1.8553237915039062,0.0,1.8553237915039062,0.0,False,False,True,Green,False,
0,B,Completed,58,2.9500000439584255,3.7082419755365685,26,5.0,4.687507512662748,5.182297191327893,4.242191160831517,4.6875,tracking,1.9048237800598145,0.0,0.75,0.0,1.9048237800598145,0.0,1.9048237800598145,0.0,False,False,True,Green,False,
0,B,Completed,59,3.0000000447034836,3.826566589633233,26,5.0,4.770838882559411,5.015628953054256,4.115887993582774,4.75,tracking,1.9543237686157227,0.0,0.7449044676030885,0.0,1.9543237686157227,0.0,1.9543237686157227,0.0,False,False,True,Green,False,
0,B,Completed,60,3.0500000454485416,4.057352580136797,26,5.0,4.937504413770592,4.888024764899005,4.083010063796862,4.90625,tracking,1.3987315893173218,0.0,0.7238138394268161,0.0,1.3987315893173218,0.0,1.3987315893173218,0.0,False,False,True,Green,False,
0,B,Completed,61,3.1000000461935997,4.335550472861331,26,5.0,5.125002998656068,4.609377521982958,3.96777518212334,5.09375,tracking,-0.36262261867523193,0.0,0.6883061390777789,0.0,-0.36262261867523193,0.0,-0.36262261867523193,0.0,False,False,True,Green,False,
0,B,Completed,62,3.1500000469386578,4.61278130494798,26,5.0,5.312501826015507,4.393231707987014,3.83105611208216,5.28125,tracking,-0.2809574007987976,0.0,0.652169570434179,0.0,-0.2809574007987976,0.0,-0.2809574007987976,0.0,False,False,True,Green,False,
0,B,Completed,63,3.200000047683716,4.784199636692097,26,5.0,5.395834855140688,4.195314606403485,3.7236401363601432,5.375,tracking,0.0,1.0,0.6157680235899351,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,
0,B,Completed,64,3.250000048428774,4.797767127459466,26,5.0,5.375000991880109,4.109375783245779,3.6059655806128434,5.40625,tracking,0.0,1.0,0.605784553325602,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,
0,B,Completed,65,3.300000049173832,4.654310830818687,26,5.0,5.2083340692619355,4.0520835187136095,3.508791093773955,5.28125,tracking,0.0,1.0,0.6011044339634279,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,
0,B,Completed,66,3.35000004991889,4.410652016263643,26,5.0,5.052084395658,3.994792193459293,3.318945737479468,5.125,tracking,0.0,1.0,0.652825131613888,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,
0,B,Completed,67,3.400000050663948,4.109085508557643,26,5.0,4.8750011982060455,4.026042349437318,3.267604159549874,4.90625,tracking,0.2658942937850952,0.0,0.724641697839699,0.0,0.2658942937850952,0.0,0.2658942937850952,0.0,False,False,True,Green,False,
0,B,Completed,68,3.450000051409006,3.8542350029436787,26,5.0,4.72916753842829,3.9036466455045753,3.0734449297686854,4.71875,tracking,0.453689843416214,0.0,0.75,0.0,0.453689843416214,0.0,0.453689843416214,0.0,False,False,True,Green,False,
0,B,Completed,69,3.500000052154064,3.7336759534348194,26,5.0,4.656250348127116,3.7890633263537894,2.960376785164759,4.625,tracking,0.3800705075263977,0.0,0.75,0.0,0.3800705075263977,0.0,0.3800705075263977,0.0,False,False,True,Green,False,
0,B,Completed,70,3.5500000528991222,3.680656363125422,26,5.0,4.625000785611124,3.778645586425262,2.8897221097461685,4.5625,tracking,0.5327743291854858,0.0,0.75,0.0,0.5327743291854858,0.0,0.5327743291854858,0.0,False,False,True,Green,False,
0,B,Completed,71,3.6000000536441803,3.6643461618119,26,5.0,4.604167513729101,3.6093755553352636,2.762354524782655,4.53125,tracking,0.08000904321670532,0.0,0.75,0.0,0.08000904321670532,0.0,0.08000904321670532,0.0,False,False,True,Green,False,
0,B,Completed,72,3.6500000543892384,3.655634919087166,26,5.0,4.593750790955416,3.6302089732352267,2.776726629256011,4.53125,tracking,0.2760363221168518,0.0,0.75,0.0,0.2760363221168518,0.0,0.2760363221168518,0.0,False,False,True,Green,False,
0,B,Completed,73,3.7000000551342964,3.617665809817982,26,5.0,4.531250145803017,3.5130210093047385,2.645962424221695,4.46875,tracking,0.2760363221168518,0.0,0.75,0.0,0.2760363221168518,0.0,0.2760363221168518,0.0,False,False,True,Green,False,
0,B,Completed,74,3.7500000558793545,3.5678522807668367,26,5.0,4.500000241741465,3.4687505057146697,2.573979523458676,4.40625,tracking,0.2760363221168518,0.0,0.75,0.0,0.2760363221168518,0.0,0.2760363221168518,0.0,False,False,True,Green,False,
0,B,Completed,75,3.8000000566244125,3.523868623609272,26,5.0,4.500000168339448,3.505208015973288,2.6067664140024376,4.375,tracking,0.26337361335754395,0.0,0.75,0.0,0.26337361335754395,0.0,0.26337361335754395,0.0,False,False,True,Green,False,
0,B,Completed,76,3.8500000573694706,3.470612206574827,26,5.0,4.447917057156189,3.411458637938861,2.485852403106486,4.3125,tracking,0.21387358009815216,0.0,0.75,0.0,0.21387358009815216,0.0,0.21387358009815216,0.0,False,False,True,Green,False,
0,B,Completed,77,3.9000000581145287,3.4178458209893248,26,5.0,4.427083705277991,3.325520569601052,2.4024158767085133,4.28125,tracking,0.16437360644340515,0.0,0.75,0.0,0.16437360644340515,0.0,0.16437360644340515,0.0,False,False,True,Green,False,
0,B,Completed,78,3.9500000588595867,3.345538948768059,26,5.0,4.375000106732531,3.3541670157950088,2.415813540477294,4.21875,tracking,0.14771756529808044,0.0,0.75,0.0,0.14771756529808044,0.0,0.14771756529808044,0.0,False,False,True,Green,False,
0,B,Completed,79,4.000000059604645,3.2701919952447787,26,5.0,4.333333794135005,3.200521016867786,2.2734612183962053,4.125,tracking,0.04851945489645004,0.0,0.75,0.0,0.04851945489645004,0.0,0.04851945489645004,0.0,False,False,True,Green,False,
0,B,Completed,80,4.050000060349703,3.171293046256415,26,5.0,4.239583529196345,3.1666669910936687,2.2254349323472575,4.03125,tracking,0.024267494678497314,0.0,0.75,0.0,0.024267494678497314,0.0,0.024267494678497314,0.0,False,False,True,Green,False,
0,B,Completed,81,4.100000061094761,3.065521624471021,26,5.0,4.177083692063627,3.213541595888203,2.2539838774283063,3.984375,tracking,0.5731381177902222,0.0,0.75,0.0,0.5731381177902222,0.0,0.5731381177902222,0.0,False,False,True,Green,False,
0,B,Completed,82,4.150000061839819,2.94899432714744,26,5.0,4.093750006685933,3.1510416622168353,2.1918537948500596,3.890625,tracking,0.4897650480270386,0.0,0.75,0.0,0.4897650480270386,0.0,0.4897650480270386,0.0,False,False,True,Green,False,
0,B,Completed,83,4.200000062584877,2.876515583276284,26,5.0,4.005208504693458,3.1588541099447904,2.165314911164003,3.796875,tracking,0.6969062089920044,0.0,0.75,0.0,0.6969062089920044,0.0,0.6969062089920044,0.0,False,False,True,Green,False,
0,B,Completed,84,4.250000063329935,2.8431454334623565,26,5.0,4.005208492912045,2.9244795062309015,2.053314354735485,3.75,tracking,-0.21337153017520905,0.0,0.75,0.0,-0.21337153017520905,0.0,-0.21337153017520905,0.0,False,False,True,Green,False,
0,B,Completed,85,4.300000064074993,2.858034221164119,26,5.0,4.015625142053869,3.002604212451454,2.0903317059585103,3.75,tracking,0.4329794645309448,0.0,0.75,0.0,0.4329794645309448,0.0,0.4329794645309448,0.0,False,False,True,Green,False,
0,B,Completed,86,4.350000064820051,2.852406257897776,26,5.0,4.010417149296566,2.7890626469431745,1.993252716592062,3.71875,tracking,-0.23567616939544678,0.0,0.75,0.0,-0.23567616939544678,0.0,-0.23567616939544678,0.0,False,False,True,Green,False,
0,B,Completed,87,4.400000065565109,2.8500426880251,26,5.0,4.000000442701593,2.5781252747232117,1.9061430486864386,3.671875,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,
0,B,Completed,88,4.450000066310167,2.7849103079618116,26,5.0,3.968750337929135,2.536459252105627,1.887337728406624,3.65625,tracking,0.05102405697107315,0.0,0.75,0.0,0.05102405697107315,0.0,0.05102405697107315,0.0,False,False,True,Green,False,
0,B,Completed,89,4.500000067055225,2.707070264192089,26,5.0,3.8750002506092303,2.40625086440165,1.8244033449943977,3.5625,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,30.849915666982728
0,B,Completed,90,4.550000067800283,2.5885173090054505,26,5.0,3.770833621381299,2.415365383395809,1.8124119018668403,3.46875,tracking,0.043353043496608734,0.0,0.75,0.0,0.043353043496608734,0.0,0.043353043496608734,0.0,False,False,True,Green,False,30.222328357808678
0,B,Completed,91,4.6000000685453415,2.4811498235746687,26,5.0,3.6822920750610346,2.231772745526688,1.7297974282468047,3.359375,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,29.601434148095894
0,B,Completed,92,4.6500000692903996,2.346738452146872,26,5.0,3.531250308059915,2.21614703170619,1.702266214353088,3.234375,tracking,0.043353043496608734,0.0,0.75,0.0,0.043353043496608734,0.0,0.043353043496608734,0.0,False,False,True,Green,False,28.98631604962097
0,B,Completed,93,4.700000070035458,2.2336076256626933,26,5.0,3.416667030367059,2.1783870164551757,1.665075542102,3.125,tracking,0.043353043496608734,0.0,0.75,0.0,0.043353043496608734,0.0,0.043353043496608734,0.0,False,False,True,Green,False,28.377630853315132
0,B,Completed,94,4.750000070780516,2.117337782705928,26,5.0,3.2968750836316913,2.1015650368520995,1.614520817160118,3.015625,tracking,0.043353043496608734,0.0,0.75,0.0,0.043353043496608734,0.0,0.043353043496608734,0.0,False,False,True,Green,False,27.75194404103084
0,B,Completed,95,4.800000071525574,2.019675835615155,26,5.0,3.182291746936206,2.033856933180142,1.571631579305663,2.90625,tracking,0.09728213399648666,0.0,0.75,0.0,0.09728213399648666,0.0,0.09728213399648666,0.0,False,False,True,Green,False,27.10371624181746
0,B,Completed,96,4.850000072270632,1.91347380559783,26,5.0,3.088541830587822,2.0833357874539167,1.568356440398545,2.84375,tracking,0.6611940264701843,0.0,0.75,0.0,0.6611940264701843,0.0,0.6611940264701843,0.0,False,False,True,Green,False,26.457226715481017
0,B,Completed,97,4.90000007301569,1.8329173005190633,26,5.0,2.9947918332314205,2.3033902699201083,1.6143793130082331,2.78125,tracking,1.5006502866744995,0.0,0.75,0.0,1.5006502866744995,0.0,1.5006502866744995,0.0,False,False,True,Green,False,25.81825766646909
0,B,Completed,98,4.950000073760748,1.7687347381379812,26,5.0,2.921875447672284,2.223962377349249,1.5670685591341786,2.734375,tracking,0.8645893335342407,0.0,0.75,0.0,0.8645893335342407,0.0,0.8645893335342407,0.0,False,False,True,Green,False,25.180761006368208
0,B,Completed,99,5.000000074505806,1.7664901916377358,26,5.0,2.9479169946852775,1.895185534653524,1.4708161228491412,2.71875,tracking,-0.3229921758174896,0.0,0.75,0.0,-0.3229921758174896,0.0,-0.3229921758174896,0.0,False,False,True,Green,False,24.547433237627892
0,B,Completed,100,5.050000075250864,1.7995374639916484,26,5.0,2.973958579981045,1.7500037984024843,1.429633293031675,2.703125,tracking,-0.1525629162788391,0.0,0.75,0.0,-0.1525629162788391,0.0,-0.1525629162788391,0.0,False,False,True,Green,False,23.910068700636664
0,B,Completed,101,5.100000075995922,1.827580462576636,26,5.0,3.026042021917886,1.6523470757701888,1.409700980071853,2.734375,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,23.274142230319985
0,B,Completed,102,5.15000007674098,1.7894734549168747,26,5.0,2.9895836758869847,1.5917999384890464,1.3902826122640684,2.703125,tracking,0.0,1.0,0.75,0.0,0.0,1.0,0.0,1.0,False,False,True,Green,False,22.636370656362693
0,B,Completed,103,5.200000077486038,1.4719611274752464,26,5.0,2.6927088424707084,1.665367319210697,1.3550334933704478,2.453125,tracking,0.8081748485565186,0.0,0.75,0.0,0.8081748485565186,0.0,0.8081748485565186,0.0,False,False,True,Green,False,22.008187847030925
0,B,Completed,104,5.250000078231096,0.23074235060192314,26,5.0,1.4010419538694414,2.5169284165077177,1.2907820176349862,1.4921875,tracking,3.4540069103240967,0.0,0.75,0.0,3.4540069103240967,0.0,3.4540069103240967,0.0,False,False,True,Green,False,21.429243028574103
0,B,Completed,105,5.300000078976154,0.3090894691386642,26,5.0,1.3541670093551492,2.7291676870785557,1.3302271383137039,1.453125,tracking,1.9030951261520386,0.0,0.75,0.0,1.9030951261520386,0.0,1.9030951261520386,0.0,False,False,True,Green,False,20.877260542940256
