level,route,seed,deviation_arm,official_status,event,event_step,role,step,sim_time_s,ego_x,ego_y,ego_speed_mps,ego_dense_distance_m,rc_dense_index,target_dense_index,target_dense_distance_m,target_world_xy,selected_target_world_xy,kalman_world_xy,gps_world_xy,kalman_gps_delta_m,selected_pop_distance_m,command_1based,next_command_1based,steer,route_endpoint_world_xy,waypoint_endpoint_world_xy,route_endpoint_correct_dense_m,route_endpoint_wrong_straight_m,waypoint_endpoint_correct_dense_m,waypoint_endpoint_wrong_straight_m,light_state,nearest_actor_json
2,2084,0,C,Failed - Agent deviated from the route,official_terminal,410,B_same_time,410,20.550000306218863,-1380.42626953125,5320.5166015625,9.736626588977888,1.4193715845802857,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1380.4348108144045, 5320.411286824106]","[-1379.5984520318434, 5320.630458759544]",0.8645995318357572,5.0,1,4,-0.4336088299751282,"[-1377.6860373494328, 5309.97220118048]","[-1377.7066614603568, 5303.2838647187]",0.1643013493747491,13.171960041434941,0.12646594479338985,19.86031216233595,Red,"[{""id"": 203, ""type"": ""traffic.stop"", ""relative_xy_m"": [-0.10539699413953141, -5.30661914978954], ""relative_velocity_xy_mps"": [-9.736626588977888, 1.078944619117073], ""distance_m"": 5.3076657135963945}]"
2,2084,0,C,Failed - Agent deviated from the route,official_terminal,410,B_same_progress,415,20.800000309944153,-1378.9735107421875,5318.39404296875,10.701665672356937,1.3161604742107964,39,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1379.1018086195581, 5318.191904658074]","[-1379.3977294462072, 5318.907397750954]",0.7742735315143466,4.0,1,4,-0.3929404616355896,"[-1377.6626230496195, 5307.170986974174]","[-1377.6339512019504, 5301.833914830181]",0.11639092358625938,15.97315238325517,0.04105826547976633,21.310197003475455,Red,"[{""id"": 3739, ""type"": ""vehicle.lincoln.mkz_2020"", ""relative_xy_m"": [0.009014770716018639, 4.14379016769898], ""relative_velocity_xy_mps"": [-15.554301640612376, -7.919612150267699], ""distance_m"": 4.1437999734555}]"
2,2084,0,E,Failed - Agent deviated from the route,first_target_postturn,330,deviation,330,16.550000246614218,-1391.594970703125,5323.166015625,1.7431659174515037,0.009681458624862775,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1391.5376285683553, 5323.203498059482]","[-1391.5264085503238, 5322.353520589302]",0.8500515211546815,5.0,1,4,0.10897787660360336,"[-1380.302067129456, 5322.037819073003]","[-1388.7561441282912, 5322.9608659110145]",0.14389128678581106,1.1086667099845087,5.155833106887387,5.155833106887387,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.7094574637350295, 3.6731126229634676], ""relative_velocity_xy_mps"": [-1.7431659174515037, -0.16953094122100376], ""distance_m"": 8.539759406804931}]"
2,2084,0,E,Failed - Agent deviated from the route,first_target_postturn,330,B_same_time,330,16.550000246614218,-1392.0799560546875,5323.15869140625,0.0008386425284503821,0.0018836250861215859,23,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1392.0285113231876, 5323.194889860181]","[-1392.011393901877, 5322.346196370213]",0.8488660942851876,5.0,4,1,0.0,"[-1380.695058046687, 5322.398019857389]","[-1391.5206341560472, 5323.163161248346]",0.0225718883889552,0.7488145598350534,7.916886326002269,7.916886326002269,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [8.16568874906228, 3.7397094452288977], ""relative_velocity_xy_mps"": [-0.0008386425284503821, 2.6593030512164014e-05], ""distance_m"": 8.98130833906155}]"
2,2084,0,E,Failed - Agent deviated from the route,first_target_postturn,330,B_same_progress,347,17.400000259280205,-1392.0047607421875,5323.15869140625,0.7602435559186188,0.0019570579734693463,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.9755025625977, 5323.224734333901]","[-1391.979137675133, 5323.32034842179]",0.09568316385844856,5.0,4,1,-0.0002099399280268699,"[-1380.6254196747477, 5322.375473324274]","[-1388.3273461875995, 5323.149542669076]",0.008088178417155721,0.7712993308559155,4.723586423725211,4.723586423725211,Red,"[{""id"": 3732, ""type"": ""vehicle.mercedes.coupe_2020"", ""relative_xy_m"": [3.189028506792859, -2.755670033935849], ""relative_velocity_xy_mps"": [-10.896620746038211, 0.012722073652119364], ""distance_m"": 4.214690991409631}]"
2,2084,0,E,Failed - Agent deviated from the route,first_dense_wrong_plan,538,deviation,538,26.950000401586294,-1376.792724609375,5323.3583984375,2.6050686337038744,3.1258210057383584,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1376.6441347746315, 5323.426113844043]","[-1377.0129835606522, 5323.659440421505]",0.43645242432452186,5.0,1,4,8.704522042535245e-05,"[-1369.558003805302, 5318.28113416484]","[-1370.8094513524766, 5317.539392606658]",7.950229538357393,4.855822626509523,6.671873165547935,5.598673639374777,Red,"[{""id"": 155, ""type"": ""traffic.stop"", ""relative_xy_m"": [2.9108326692953774, 3.832289918570048], ""relative_velocity_xy_mps"": [-2.6050686337038744, 0.033514726374131026], ""distance_m"": 4.812420684916363}]"
2,2084,0,E,Failed - Agent deviated from the route,first_dense_wrong_plan,538,B_same_time,537,26.900000400841236,-1377.7730712890625,5279.53662109375,5.771077873359099,0.3951861545262923,78,78,5.020874129838487e-10,"[-1377.7845458984307, 5279.931640624498]","[-1377.7845458984307, 5279.931640624498]","[-1377.7538453251352, 5279.583989511452]","[-1376.3709635210262, 5279.82583809247]",1.4038706565336174,4.0,4,4,-0.0004251551581546664,"[-1377.906380991917, 5268.037392667756]","[-1377.9178679575687, 5266.386376131172]",11.894871931147996,55.10694746036435,13.545920602867918,56.757973534098234,Red,"[{""id"": 3747, ""type"": ""vehicle.mercedes.coupe_2020"", ""relative_xy_m"": [-5.4541755237342215, -2.8264920970400516], ""relative_velocity_xy_mps"": [-8.939864446540524, -0.04059889791072992], ""distance_m"": 6.14305202796878}]"
2,2084,0,E,Failed - Agent deviated from the route,first_dense_wrong_plan,538,B_same_progress,410,20.550000306218863,-1380.42626953125,5320.5166015625,9.736626588977888,1.4193715845802857,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1380.4348108144045, 5320.411286824106]","[-1379.5984520318434, 5320.630458759544]",0.8645995318357572,5.0,1,4,-0.4336088299751282,"[-1377.6860373494328, 5309.97220118048]","[-1377.7066614603568, 5303.2838647187]",0.1643013493747491,13.171960041434941,0.12646594479338985,19.86031216233595,Red,"[{""id"": 203, ""type"": ""traffic.stop"", ""relative_xy_m"": [-0.10539699413953141, -5.30661914978954], ""relative_velocity_xy_mps"": [-9.736626588977888, 1.078944619117073], ""distance_m"": 5.3076657135963945}]"
2,2084,0,E,Failed - Agent deviated from the route,first_ego_offroute_3m,537,deviation,537,26.900000400841236,-1376.9171142578125,5323.369140625,2.303059480928677,3.046106390720153,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1376.7653179697165, 5323.433729685246]","[-1375.515006490129, 5323.658357627457]",1.270329291329624,5.0,1,4,-0.025412073358893394,"[-1370.6787700635855, 5317.431440173115]","[-1372.0564491799691, 5317.183980231212]",6.800600297562807,5.706510146207616,5.4187106178883555,5.955191675522397,Red,"[{""id"": 155, ""type"": ""traffic.stop"", ""relative_xy_m"": [3.0379916465649774, 3.8293288224907607], ""relative_velocity_xy_mps"": [-2.303059480928677, -0.004585203258776066], ""distance_m"": 4.8880622413546515}]"
2,2084,0,E,Failed - Agent deviated from the route,first_ego_offroute_3m,537,B_same_time,537,26.900000400841236,-1377.7730712890625,5279.53662109375,5.771077873359099,0.3951861545262923,78,78,5.020874129838487e-10,"[-1377.7845458984307, 5279.931640624498]","[-1377.7845458984307, 5279.931640624498]","[-1377.7538453251352, 5279.583989511452]","[-1376.3709635210262, 5279.82583809247]",1.4038706565336174,4.0,4,4,-0.0004251551581546664,"[-1377.906380991917, 5268.037392667756]","[-1377.9178679575687, 5266.386376131172]",11.894871931147996,55.10694746036435,13.545920602867918,56.757973534098234,Red,"[{""id"": 3747, ""type"": ""vehicle.mercedes.coupe_2020"", ""relative_xy_m"": [-5.4541755237342215, -2.8264920970400516], ""relative_velocity_xy_mps"": [-8.939864446540524, -0.04059889791072992], ""distance_m"": 6.14305202796878}]"
2,2084,0,E,Failed - Agent deviated from the route,first_ego_offroute_3m,537,B_same_progress,410,20.550000306218863,-1380.42626953125,5320.5166015625,9.736626588977888,1.4193715845802857,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1380.4348108144045, 5320.411286824106]","[-1379.5984520318434, 5320.630458759544]",0.8645995318357572,5.0,1,4,-0.4336088299751282,"[-1377.6860373494328, 5309.97220118048]","[-1377.7066614603568, 5303.2838647187]",0.1643013493747491,13.171960041434941,0.12646594479338985,19.86031216233595,Red,"[{""id"": 203, ""type"": ""traffic.stop"", ""relative_xy_m"": [-0.10539699413953141, -5.30661914978954], ""relative_velocity_xy_mps"": [-9.736626588977888, 1.078944619117073], ""distance_m"": 5.3076657135963945}]"
2,2084,0,E,Failed - Agent deviated from the route,official_terminal,635,deviation,635,31.800000473856926,-1347.8431396484375,5323.12255859375,5.863590409340958,30.138853093217335,39,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1347.829166900827, 5323.135006369323]","[-1348.517462002049, 5322.907511961901]",0.7249164446846,5.0,1,4,-0.0002433464687783271,"[-1336.3616646876635, 5323.030591954179]","[-1334.5594254389684, 5323.061489025312]",41.470941292016704,0.07692918214525575,43.2625295780968,0.04443395120151595,Red,"[{""id"": 3666, ""type"": ""traffic.speed_limit.30"", ""relative_xy_m"": [-9.3350129330294, 2.6106140647590292], ""relative_velocity_xy_mps"": [-5.863590409340958, 0.0003556145105621418], ""distance_m"": 9.693181740529981}]"
2,2084,0,E,Failed - Agent deviated from the route,official_terminal,635,B_same_time,537,26.900000400841236,-1377.7730712890625,5279.53662109375,5.771077873359099,0.3951861545262923,78,78,5.020874129838487e-10,"[-1377.7845458984307, 5279.931640624498]","[-1377.7845458984307, 5279.931640624498]","[-1377.7538453251352, 5279.583989511452]","[-1376.3709635210262, 5279.82583809247]",1.4038706565336174,4.0,4,4,-0.0004251551581546664,"[-1377.906380991917, 5268.037392667756]","[-1377.9178679575687, 5266.386376131172]",11.894871931147996,55.10694746036435,13.545920602867918,56.757973534098234,Red,"[{""id"": 3747, ""type"": ""vehicle.mercedes.coupe_2020"", ""relative_xy_m"": [-5.4541755237342215, -2.8264920970400516], ""relative_velocity_xy_mps"": [-8.939864446540524, -0.04059889791072992], ""distance_m"": 6.14305202796878}]"
2,2084,0,E,Failed - Agent deviated from the route,official_terminal,635,B_same_progress,416,20.85000031068921,-1378.759765625,5317.90625,10.729187185914922,1.2031549888024435,39,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1378.9260241266043, 5317.690362385721]","[-1379.1039803025487, 5317.896776174901]",0.2725344985878544,4.0,1,4,-0.0992002859711647,"[-1377.6005170928117, 5306.670816448303]","[-1377.5855058291218, 5301.639657947629]",0.04992327681758098,16.473267638760472,0.009092506254390753,21.504410849740026,Red,"[{""id"": 3739, ""type"": ""vehicle.lincoln.mkz_2020"", ""relative_xy_m"": [-1.0216985140625339, 3.6941974868590517], ""relative_velocity_xy_mps"": [-14.955294396028775, -8.25711984892266], ""distance_m"": 3.8328791952725725}]"
2,2084,1,C,Failed - Agent deviated from the route,first_target_postturn,129,deviation,129,6.500000096857548,-1391.6026611328125,5323.1787109375,1.4384344471215373,0.022369254889711948,24,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1391.5460575636998, 5323.23926584235]","[-1391.4386546946882, 5323.354937723827]",0.15784600228202228,5.0,1,4,-0.002496367087587714,"[-1380.2935949386695, 5322.117782591383]","[-1391.3705656402678, 5323.179345796621]",0.07004066976904812,1.0286957101590128,7.766863549921169,7.766863549921169,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [7.695185679152541, 3.7060661255392717], ""relative_velocity_xy_mps"": [-1.4384344471215373, -0.0001880077249541449], ""distance_m"": 8.541124560823594}]"
2,2084,1,C,Failed - Agent deviated from the route,first_target_postturn,129,B_same_time,129,6.500000096857548,-1394.45947265625,5323.1552734375,0.6071761238670498,0.003369806590624508,21,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1394.4823139277305, 5323.217642296681]","[-1394.2954662180707, 5323.331500221633]",0.2188051500295364,5.0,4,1,-0.0003440570435486734,"[-1382.9515555878827, 5323.103324939515]","[-1391.952231020187, 5323.158154463451]",0.010979561722671565,0.04551074967148951,8.348475829925793,8.348475829925793,Green,"[{""id"": 3542, ""type"": ""traffic.speed_limit.30"", ""relative_xy_m"": [-5.824231586662134, -5.548730919053362], ""relative_velocity_xy_mps"": [-0.6071761238670498, -0.0002233463060691079], ""distance_m"": 8.044258100479603}]"
2,2084,1,C,Failed - Agent deviated from the route,first_target_postturn,129,B_same_progress,237,11.900000177323818,-1391.9376220703125,5323.15673828125,2.1628659175495293,6.949898255472919e-05,24,30,3.2650867710557867e-10,"[-1386.6037597657808, 5323.1518554684235]","[-1386.6037597657808, 5323.1518554684235]","[-1391.8519878566485, 5323.231420485282]","[-1391.6773119393515, 5323.47925182144]",0.3032029803043143,5.0,4,1,-0.002658846089616418,"[-1380.5746673613903, 5322.291938149822]","[-1390.597992135343, 5323.149986239355]",0.05602095447033156,0.8547894668265849,6.994232393122043,6.994232393122043,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [8.012362077842335, 3.765293534809818], ""relative_velocity_xy_mps"": [-2.1628659175495293, 0.0032064388055056707], ""distance_m"": 8.852987149529055}]"
2,2084,1,C,Failed - Agent deviated from the route,first_dense_wrong_plan,384,deviation,384,19.250000286847353,-1377.3612060546875,5322.85107421875,6.845527085649303,2.3650464267538878,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1377.314139988647, 5322.851705610793]","[-1377.5731541370837, 5323.198894638549]",0.43316111331075585,5.0,1,4,0.14601154625415802,"[-1366.973660959118, 5321.404391445131]","[-1368.6643937395124, 5320.8069483379095]",11.045819729398998,1.7302748561456085,9.266635981438025,2.329217019814948,Green,"[{""id"": 155, ""type"": ""traffic.stop"", ""relative_xy_m"": [3.459997266378298, 4.36497850664601], ""relative_velocity_xy_mps"": [-6.845527085649303, -0.42786918499686083], ""distance_m"": 5.569974725869673}]"
2,2084,1,C,Failed - Agent deviated from the route,first_dense_wrong_plan,384,B_same_time,384,19.250000286847353,-1389.1773681640625,5323.1435546875,0.0,0.01082450022366955,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.178972530458, 5323.1330566805245]","[-1389.389316246234, 5323.4913751061495]",0.41549557507734186,5.0,1,4,0.0,"[-1378.6065810076136, 5320.186227382992]","[-1387.879766596224, 5323.139067725261]",0.24153152341205167,2.9587541655132332,4.276019347713939,4.276019347713939,Red,"[{""id"": 154, ""type"": ""traffic.stop"", ""relative_xy_m"": [5.239748478122335, 3.7903277991178927], ""relative_velocity_xy_mps"": [0.0, 0.0], ""distance_m"": 6.466958244704478}]"
2,2084,1,C,Failed - Agent deviated from the route,first_dense_wrong_plan,384,B_same_progress,2739,137.00000204145908,-1380.7957763671875,5320.65478515625,3.804307022718107,1.5616365767933933,36,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1380.7358918668183, 5320.752117214672]","[-1380.1988484898434, 5320.248655992395]",0.7361309605561865,5.0,1,4,-0.21903330087661743,"[-1377.6316240291194, 5310.242746607272]","[-1377.5619100020285, 5309.172149987732]",0.11226787941850797,12.901366468907442,0.033239991489246744,13.971900847192424,Red,"[{""id"": 3743, ""type"": ""vehicle.nissan.patrol_2021"", ""relative_xy_m"": [3.890524664323982, 3.0508673253930882], ""relative_velocity_xy_mps"": [-3.8043221673644543, 0.334662986285448], ""distance_m"": 4.94408470809961}]"
2,2084,1,C,Failed - Agent deviated from the route,first_ego_offroute_3m,387,deviation,387,19.400000289082527,-1376.347900390625,5322.85693359375,6.67497795415378,3.156399594482581,37,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1376.3054050052287, 5322.855655323454]","[-1376.4103471236967, 5322.507183707446]",0.36393037162618525,5.0,1,4,0.10803723335266113,"[-1365.1314676097822, 5322.368184663735]","[-1365.1253044924076, 5321.242058940848]",13.067382355803947,0.7648484144248424,12.821779111000563,1.8909682292718355,Green,"[{""id"": 155, ""type"": ""traffic.stop"", ""relative_xy_m"": [2.688773150566164, 4.140276951644011], ""relative_velocity_xy_mps"": [-6.67497795415378, -0.37866661701714044], ""distance_m"": 4.936739236735127}]"
2,2084,1,C,Failed - Agent deviated from the route,first_ego_offroute_3m,387,B_same_time,387,19.400000289082527,-1389.1773681640625,5323.1435546875,0.0,0.01082450022366955,26,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1389.176067183843, 5323.12677936133]","[-1389.23981489689, 5322.793804802649]",0.3390218689809202,5.0,1,4,0.0,"[-1378.6459577421535, 5320.125557863608]","[-1387.4937027863637, 5323.137307965796]",0.30907411997747364,3.019458579155439,3.8899618587038596,3.8899618587038596,Red,"[{""id"": 3736, ""type"": ""vehicle.lincoln.mkz_2020"", ""relative_xy_m"": [4.850057121137789, -2.7181218698576375], ""relative_velocity_xy_mps"": [-10.005831925533228, -0.044825922643191546], ""distance_m"": 5.559787817686728}]"
2,2084,1,C,Failed - Agent deviated from the route,first_ego_offroute_3m,387,B_same_progress,2817,140.9000020995736,-1380.561279296875,5319.76171875,1.1877880853673992,2.071641739381142,37,44,2.6695063915864487e-10,"[-1377.487060547135, 5313.930175782053]","[-1377.487060547135, 5313.930175782053]","[-1380.5675870033695, 5320.1557930004155]","[-1381.0135516839314, 5320.142260790709]",0.4461699418475528,5.0,1,4,-0.481981486082077,"[-1377.427662277285, 5309.4196811320535]","[-1377.3877558236236, 5308.759937140939]",0.09885742148908004,13.724250753320668,0.14450084364508925,14.383959097185642,Red,"[{""id"": 203, ""type"": ""traffic.stop"", ""relative_xy_m"": [-1.0865852971776855, -4.547471120537549], ""relative_velocity_xy_mps"": [-1.1877880853673992, 0.21862323390077948], ""distance_m"": 4.675485129926706}]"
