frame,timestamp,arm,desired_speed_mps,desired_recomputed_mps,desired_recompute_error_mps,input_speed_mps,forward_count,native_pid_calls,reason,truth_aligned,speed_truth_mps,speed_3d_mps,speed_error_mps,input_speed_error_mps,accel_lon_mps2,accel_lat_mps2,jerk_lon_mps3,jerk_lat_mps3,jerk_world_norm_mps3,body_accel_lon_derivative_mps3,target_change_rate_mps2,throttle,steer,brake,steer_rate_per_s,steer_saturated,gear,applied_pedals_previous_command_max_diff,native_steer_difference,selected_branch_max_diff,nominal_interval,prediction_present,prediction_fault,raw_speed_finite,raw_waypoints_finite,raw_target_finite,raw_imu_finite,sensor_frames_aligned,model_rgb_hash_present,official_tail_throttle_difference,official_tail_steer_difference,official_tail_brake_difference
1919,0.5500000081956387,native_common,4.611653566360474,4.611653572059947,-5.6994737818172325e-09,5.017622239134929e-05,1,1,tracking,True,5.017622239134929e-05,0.010760532549871912,-4.611603390138082,-4.611603390138082,0.00014759036484975288,-0.0023184626202198168,0.006727933165610697,-0.07975973242191448,0.25930729450168927,0.006730799981404192,13.021928275298157,0.75,-0.003943142481148243,0.0,0.15034824385720127,False,0,0.0,1.955209813497838e-10,1.955209813497838e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1920,0.6000000089406967,native_common,4.675740162531534,4.675740040903563,1.216279708060597e-07,1.3858503564267787e-05,1,1,tracking,True,1.3858503564267784e-05,0.008289368241199855,-4.67572630402797,-4.67572630402797,-0.000725661464270406,0.0005600323221366292,-0.017469766159438963,0.05757376839916596,0.4867823851241503,-0.01746503632215386,1.2817319043219184,0.75,0.0004894105368293822,0.0,0.08865105903854878,False,0,0.0,2.054756668631863e-11,2.054756668631863e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1921,0.6500000096857548,native_common,4.539748430252075,4.5397483460519465,8.420012864718274e-08,6.642570012653056e-05,1,1,tracking,True,6.642570012653054e-05,0.005852858832508788,-4.539682004551949,-4.539682004551949,0.0010518768186074722,0.002773403306759705,0.03554758986563067,0.04426543926186352,0.05836552070375111,0.03555076512780988,-2.719834605060487,0.75,-0.004700304474681616,0.0,-0.10379429868356438,False,0,0.0,-1.3403805843026362e-10,1.3403805843026362e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1922,0.7000000104308128,native_common,3.861528078715007,3.861527994206394,8.450861299635903e-08,0.10238353901679749,1,1,tracking,True,0.10238353901679749,0.10251775998773768,-3.7591445396982093,-3.7591445396982093,2.0463304628681,-0.009559324275168335,40.905671193653575,-0.24665313826454713,40.91284624566803,40.90557111144934,-13.564406828615954,0.75,0.005347408354282379,0.0,0.20095425358482819,False,0,0.0,-2.0180389997959125e-10,2.0180389997959125e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1923,0.7500000111758709,native_common,4.6195896466573085,4.619589703002028,-5.634471911264427e-08,0.454866698621721,1,1,tracking,True,0.454866698621721,0.4548945513253807,-4.164722948035587,-4.164722948035587,7.049527569637371,0.08651984297990334,100.06430646153157,1.9220446891370235,100.08387040969761,100.0639406443165,15.161231132926085,0.75,-0.008741376921534538,0.0,-0.2817757013175532,False,1,0.0,-7.561290482627214e-11,7.561290482627214e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1924,0.800000011920929,native_common,4.791607936223349,4.791607924026956,1.2196392340513285e-08,0.7650667581091429,1,1,tracking,True,0.7650667581091428,0.7650760410889098,-4.026541178114206,-4.026541178114206,6.20392381481813,-0.15447649151665252,-16.91046267761957,-4.8386168291491565,17.59005494370593,-16.912074844375276,3.4403657400553564,0.75,-0.005631482694298029,0.0,0.0621978836179095,False,1,0.0,-2.333485314698347e-11,2.333485314698347e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1925,0.850000012665987,native_common,4.369306325912476,4.369306276605502,4.930697361515968e-08,0.9721749890652219,1,1,tracking,True,0.9721749890652218,0.9721856218897316,-3.397131336847254,-3.3971313368472535,4.1421545369533,-0.008798694856086248,-41.23472393888143,2.893955553176314,41.33788911211826,-41.23538494284148,-8.446032080361775,0.75,-0.00025704639847390354,0.0,0.1074887243147757,False,1,0.0,-7.00652621858644e-12,7.00652621858644e-12,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1926,0.9000000134110451,native_common,4.689640442530314,4.689640258449358,1.8408095669997238e-07,1.1300576030336986,1,1,tracking,True,1.1300576030336982,1.130064679049654,-3.559582839496616,-3.559582839496616,3.1576480864277596,0.0633712212045482,-19.689731975351396,1.3982206467096603,19.74011015684203,-19.69012871710503,6.406682236889772,0.75,0.007446350529789925,0.0,0.15406793626948542,False,1,0.0,-1.0734159915093411e-10,1.0734159915093411e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1927,0.9500000141561031,native_common,4.515958309173584,4.5159583984250595,-8.925147554350588e-08,1.2761091778568396,1,1,tracking,True,1.2761091778568394,1.2761345515821594,-3.2398491313167446,-3.2398491313167446,2.9210674582645266,0.1134451923934686,-4.731421758692695,1.0024055158645337,4.838361175044537,-4.731612492758139,-3.4736426153733,0.75,0.0009683482930995524,0.0,-0.12956004280321237,False,1,0.0,2.684397409219441e-11,2.684397409219441e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1928,1.0000000149011612,native_common,5.276793956756592,5.27679405518019,-9.842359816047974e-08,1.3811147639409573,1,1,tracking,True,1.3811147639409571,1.3811319859177664,-3.895679192815635,-3.8956791928156345,2.1001008455779555,-0.07403172159893014,-16.419704894329907,-3.738816055018145,16.844716366880885,-16.41933200906431,15.216712724913467,0.75,-0.004824032541364431,0.0,-0.1158476149630157,False,1,0.0,5.958967000396775e-11,5.958967000396775e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0
1929,1.0500000156462193,native_common,5.31235925356547,5.3123591860329284,6.75325413368455e-08,1.5475992396621883,1,1,tracking,True,1.5475992396621878,1.5476211823686394,-3.764760013903282,-3.7647600139032815,3.329698019915883,-0.1104072508664558,24.591722380759975,-0.734015160426885,24.602790690788915,24.591943120310045,0.7113059255782755,0.75,0.004501380492001772,0.0,0.18650825788813444,False,1,0.0,-1.8426473021027068e-10,1.8426473021027068e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1930,1.1000000163912773,native_common,5.218270301818848,5.218270273914493,2.790435438271288e-08,1.7612530426239335,1,1,tracking,True,1.7612530426239332,1.761281242443753,-3.4570172591949144,-3.457017259194914,4.273132874045666,0.14948945421885532,18.869174311564045,5.210811874224853,19.582352512674014,18.868696801430172,-1.8817790068917504,0.75,0.006656992249190807,0.0,0.04311223450135835,False,1,0.0,1.237663348543916e-10,1.237663348543916e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1931,1.1500000171363354,native_common,5.7703005472819004,5.7703005264662295,2.0815670964680066e-08,1.8613696026255213,1,1,tracking,True,1.8613696026255209,1.8614066930132789,-3.9089309446563796,-3.908930944656379,2.0023337204840947,0.06394916493634951,-45.416234362279035,-1.702627406479256,45.45132215677977,-45.41598239448056,11.040604744743225,0.75,-0.0008834632462821901,0.0,-0.15080910766222913,False,1,0.0,3.7690445382765336e-14,3.7690445382765336e-14,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1932,1.2000000178813934,native_common,5.22840960820516,5.228409332687093,2.7551806702774684e-07,1.999971659452428,1,1,tracking,True,1.9999716594524275,1.999998385349889,-3.228437948752733,-3.228437948752732,2.7720277575231607,-0.1128192126452777,15.393873400523907,-3.5355354840397353,15.7946875695164,15.393880511394624,-10.837818620038725,0.75,-0.006659801583737135,0.0,-0.11552676502761595,False,1,0.0,1.2297935933491821e-10,1.2297935933491821e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1933,1.2500000186264515,native_common,5.200318018595378,5.2003179222809655,9.631441244550842e-08,2.1413337428253807,1,1,tracking,True,2.1413337428253802,2.141370097245429,-3.0589842757699977,-3.058984275769997,2.8272323078571735,-0.14043036184171714,1.1036973271150528,-0.5616521083631099,1.2411764471743814,1.104090990228019,-0.5618317838236979,0.75,-0.001418407540768385,0.0,0.10482787929731788,False,1,0.0,1.0791618033217931e-11,1.0791618033217931e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1934,1.3000000193715096,native_common,4.968548615773519,4.968548495438226,1.2033529284138922e-07,2.3044340627915756,1,1,tracking,True,2.304434062791575,2.304467869366879,-2.6641145529819434,-2.664114552981943,3.2619952163282178,0.06037168943323589,8.694954744784075,4.009881229541964,9.577420782606158,8.695258039851444,-4.635387987364522,0.75,-0.0021309845615178347,0.0,-0.014251540202624497,False,1,0.0,7.244295831612679e-11,7.244295831612679e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1935,1.3500000201165676,native_common,5.876649220784506,5.876649342720959,-1.2193645293478994e-07,2.473048276919742,1,1,tracking,True,2.473048276919742,2.473086648912241,-3.4036009438647636,-3.4036009438647636,3.3722980545377492,-0.013682588644929836,2.2062197186843724,-1.4877523893255145,2.6622891885494266,2.206056731317822,18.162011829584678,0.75,0.0006587174138985574,0.0,0.055794038676931876,False,1,0.0,2.6410706846329013e-11,2.6410706846329013e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1936,1.4000000208616257,native_common,5.315894603729248,5.315894653616791,-4.988754298551612e-08,2.6644587324483493,1,1,tracking,True,2.664458732448349,2.664502934325615,-2.651435871280899,-2.6514358712808987,3.828252186189114,0.06211288709335948,9.119146241129462,1.5146670133584283,9.246150047060754,9.119082497142376,-11.215092173987259,0.75,0.007436468731611967,0.0,0.1355550243343409,False,1,0.0,5.027434718529733e-11,5.027434718529733e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1937,1.4500000216066837,native_common,5.222830772399902,5.222830724588404,4.781149876009749e-08,2.861247662231151,1,1,tracking,True,2.8612476622311505,2.8613123421104527,-2.361583110168752,-2.3615831101687514,3.935852555451682,0.2014895309966607,2.1518123123385697,2.808709448165446,3.548614322741704,2.152007353183956,-1.8612765988517315,0.75,-0.0041648829355835915,0.0,-0.232027029886439,False,1,0.0,-1.5936539241034886e-10,1.5936539241034886e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1938,1.5000000223517418,native_common,5.778810342152913,5.778810365723953,-2.3571040230763174e-08,3.0761675652606852,1,1,tracking,True,3.0761675652606852,3.076231818790634,-2.702642776892228,-2.702642776892228,4.298501956984382,-0.2586207469491922,7.25318593024163,-9.203967603830552,11.723510783860787,7.252987922576062,11.119591229365394,0.75,0.008344791829586029,0.0,0.25019349157521886,False,1,0.0,1.0135821522372357e-10,1.0135821522372357e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1939,1.5500000230967999,native_common,5.734684149424235,5.7346840984839895,5.094024579932466e-08,3.2918798349661347,1,1,tracking,True,3.291879834966134,3.2919733982360997,-2.4428043144581015,-2.4428043144581006,4.314395327089282,0.3192723253416786,0.3195520197822601,11.581941817858745,11.587577996985553,0.3178673973614021,-0.8825238414229258,0.75,-0.011709189042448997,0.0,-0.4010796114641486,False,1,0.0,1.4642443507684177e-10,1.4642443507684177e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1940,1.600000023841858,native_common,5.505373477935791,5.505373312256108,1.6567968330605254e-07,3.52314054357586,1,1,tracking,True,3.523140543575859,3.523257143110947,-1.9822329343599319,-1.982232934359931,4.62544428966785,-0.5594165590557337,6.223334734170029,-17.60298629514518,18.67164168601561,6.220979158871537,-4.586213361428982,0.75,0.006911223754286766,0.0,0.3724082503853999,False,1,0.0,1.3014434148417298e-10,1.3014434148417298e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1941,1.650000024586916,native_common,5.975550969441732,5.97555092299325,4.6448482393657287e-08,3.756164490999119,1,1,tracking,True,3.7561644909991188,3.75627213996758,-2.2193864784426136,-2.219386478442613,4.660675691608687,0.4768678149106107,0.7057445411113216,20.73372109895051,20.747605493166457,0.7046280283169745,9.403549689995018,0.75,-0.0017565885791555047,0.0,-0.17335624408563607,False,1,0.0,4.1902879603650245e-11,4.1902879603650245e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1942,1.700000025331974,native_common,5.604977607727051,5.604977711942994,-1.042159434305745e-07,3.9829857725110815,1,1,tracking,True,3.982985772511081,3.9830950241910017,-1.6219918352159697,-1.6219918352159692,4.536581159430111,-0.19184447360429002,-2.4821044018415823,-13.370008096560696,13.602360123268278,-2.4818906065884727,-7.411467123854165,0.75,-0.005128754768520594,0.0,-0.06744332278231796,False,1,0.0,-2.0257915657462267e-10,2.0257915657462267e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1943,1.750000026077032,native_common,5.125551700592041,5.125551746186263,-4.559422173144867e-08,4.196886024915258,1,1,tracking,True,4.196886024915258,4.197021975400265,-0.9286656756767826,-0.9286656756767826,4.278117057457344,-0.17145184021126889,-5.170258744778884,0.38248866174931145,5.204380910333429,-5.169281962427039,-9.588517999820143,0.75,0.005895799025893211,0.0,0.2204910726027031,False,1,0.0,-1.533857181892917e-10,1.533857181892917e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1944,1.8000000268220901,native_common,4.3915246327718105,4.391524596192782,3.657902869491636e-08,4.404675250196121,1,1,tracking,True,4.40467525019612,4.404818038178462,0.013150617424309452,0.01315061742431034,4.1558839352629215,0.36268680958816546,-2.4440351664717235,10.69608361202852,10.977052584191746,-2.4446624074601346,-14.6805411376475,0.0,-0.005354760680347681,0.0,-0.22501119077188983,False,1,0.0,1.9693773955359317e-10,1.9693773955359317e-10,True,True,,True,True,True,True,True,True,0.0,0.0,0.0
1945,1.8500000275671482,native_common,5.007050514221191,5.007050589000469,-7.477927788102079e-08,4.579692472940767,1,1,tracking,True,4.579692472940767,4.579840607206885,-0.4273580412804243,-0.4273580412804243,3.500363676014866,-0.3400221980118611,-13.109452169631304,-14.065194894278019,19.227273711741113,-13.110404989600854,12.310517445546614,0.75,0.0022821726743131876,0.0,0.15273866481723392,False,1,0.0,-4.455175985074167e-11,4.455175985074167e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1946,1.9000000283122063,native_common,4.8495824337005615,4.849582360817448,7.288311376640877e-08,4.671396919946263,1,1,tracking,True,4.671396919946263,4.671529368244325,-0.1781855137542987,-0.1781855137542987,1.8338378530405983,0.2081715822580926,-33.3308053982259,10.963114602459182,35.08861040114117,-33.33051596282196,-3.1493615634834535,0.75,0.010465074330568314,0.0,0.16365803068640783,False,1,0.0,-3.0983981699761465e-10,3.0983981699761465e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1947,1.9500000290572643,native_common,4.998770554860433,4.998770440110683,1.147497492581806e-07,4.769731782517075,1,1,tracking,True,4.769731782517074,4.769888351231981,-0.22903877234335823,-0.22903877234335734,1.9663039402687383,0.40177911722782245,2.646656528852801,3.894307297862238,4.708619807121379,2.6493217050848306,2.9837623787358982,0.75,-0.011966707184910774,0.0,-0.44863562362439,False,1,0.0,-3.768073353338508e-11,3.768073353338508e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1948,2.0000000298023224,native_common,5.45898707707723,5.458987091550928,-1.447369779583596e-08,4.910811383858807,1,1,tracking,True,4.910811383858806,4.910945790960106,-0.5481756932184245,-0.5481756932184236,2.821425992254799,-0.7733401002403008,17.104700558511393,-23.514206679006303,29.077288573750987,17.102440784874982,9.204330307180745,0.75,0.012506457976996899,0.0,0.489463295944582,False,1,0.0,2.0828515821802451e-10,2.0828515821802451e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1949,2.0500000305473804,native_common,5.668300628662109,5.668300658498073,-2.9835963921698294e-08,5.077715890260414,1,1,tracking,True,5.077715890260414,5.077824145805613,-0.5905847384016951,-0.5905847384016951,3.338077295059035,0.7944677203575192,10.338670390605746,31.377077294857852,33.10181726798647,10.333025902110641,4.186270969317281,0.75,0.00616814848035574,0.0,-0.12676618804385978,False,1,0.0,6.147633877656711e-11,6.147633877656711e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1950,2.1000000312924385,native_common,5.920379797617595,5.920379827451083,-2.983348856844259e-08,5.235905299561753,1,1,tracking,True,5.235905299561752,5.236016334969355,-0.6844744980558426,-0.6844744980558417,3.1635055498539284,-0.01222354091035026,-3.5016134836864246,-16.090672343209228,16.822881193170712,-3.491434852075702,5.041583303984261,0.75,-0.0006965161301195621,0.0,-0.13729329016367658,False,1,0.0,8.494255646085414e-13,8.494255646085414e-13,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1951,2.1500000320374966,native_common,5.493825117746988,5.493824970425837,1.4732115172222393e-07,5.185305382970124,1,1,tracking,True,5.185305382970124,5.185381189980651,-0.3085197347768647,-0.3085197347768647,-1.0125310984593157,-0.17425269136473232,-83.52176069176248,-3.2127464320971417,83.59006352098514,-83.52073172170898,-8.531093470288928,0.75,0.009287912398576736,0.0,0.19968856759833445,False,1,0.0,-3.403780746841223e-10,3.403780746841223e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1952,2.2000000327825546,native_common,5.673187255859375,5.673187390345956,-1.3448658098269561e-07,5.132229409054651,1,1,tracking,True,5.132229409054651,5.132299985755953,-0.5409578468047238,-0.5409578468047238,-1.0620977946495562,0.23994098197142452,-0.9901343227841748,8.27342702292767,8.338339015161253,-0.991333909032785,3.587242708793651,0.75,-0.003509748727083206,0.0,-0.2559532186991987,False,1,0.0,-5.120859552371071e-11,5.120859552371071e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1953,2.2500000335276127,native_common,5.130627791086833,5.130627691876991,9.920984211930772e-08,5.152297742490697,1,1,tracking,True,5.152297742490697,5.152327379312911,0.021669951403864296,0.021669951403864296,0.4009250779689293,-0.272346976399653,29.259144370447036,-10.250515007535704,31.004758351575056,29.260457016354923,-10.851189133755522,0.0,0.002674560761079192,0.0,0.12368618792018014,False,1,0.0,3.033038273661526e-11,3.033038273661526e-11,True,True,,True,True,True,True,True,True,0.0,0.0,0.0
1954,2.3000000342726707,native_common,6.072315216064453,6.0723151816189445,3.44455086676021e-08,5.156781257708387,1,1,tracking,True,5.156781257708387,5.156803238313488,-0.9155339583560664,-0.9155339583560664,0.08945152637578856,0.09607086271154902,-6.228748513873293,7.369335467101629,9.654552031899719,-6.229470939036464,18.833748218907687,0.75,0.010003218427300453,0.0,0.14657315114031508,False,1,0.0,-1.0204471469210663e-10,1.0204471469210663e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1955,2.350000035017729,native_common,5.428027153015137,5.428027224617828,-7.160269088757332e-08,5.1866700987566094,1,1,tracking,True,5.186670098756609,5.186711426862315,-0.24135705425852816,-0.24135705425852727,0.5976121290190894,0.31742608649230863,10.162073372978432,4.428099028296104,11.093131391817957,10.16321190142236,-12.885761068973526,0.75,0.0036365871783345938,0.0,-0.12733262308191326,False,1,0.0,-5.1862038968897295e-12,5.1862038968897295e-12,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1956,2.400000035762787,native_common,5.276634613672892,5.276634507837363,1.058355287852919e-07,5.184499193002697,1,1,tracking,True,5.184499193002696,5.184519290399408,-0.09213542067019542,-0.09213542067019453,-0.04368761192148299,-0.06232500377980254,-12.82949155562282,-7.588277476678597,14.90670873817408,-12.825994627689235,-3.027850741726409,0.4269641935825348,-0.010279705747961998,0.0,-0.2783258543785534,False,1,0.0,-2.0986160725877667e-10,1.1920925357955525e-08,True,True,,True,True,True,True,True,True,0.37696419283747673,0.0,0.0
1957,2.450000036507845,native_common,5.674851258595785,5.674851362924446,-1.0432866126564022e-07,5.243177894877269,1,1,tracking,True,5.243177894877268,5.243197177103404,-0.4316733637185175,-0.4316733637185157,1.1735698649640274,-0.47826680505057517,24.344954978785527,-8.318693209709798,25.727102416898443,24.345149174939216,7.9643327797800625,0.75,0.004933287389576435,0.0,0.30425985821694346,False,1,0.0,1.7577733366080928e-10,1.7577733366080928e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1958,2.500000037252903,native_common,4.909926414489746,4.909926320572796,9.391694977267662e-08,5.262077195789124,1,1,tracking,True,5.262077195789123,5.262083728276787,0.35215078129937716,0.35215078129937805,0.3779429653854546,0.2959507727070635,-15.913336511783,15.482419114563912,22.202629984145442,-15.912537754456165,-15.298496654155416,0.0,-0.012253478169441223,0.0,-0.34373530605829794,False,1,0.0,-2.1750740097914445e-10,2.1750740097914445e-10,True,True,,True,True,True,True,True,True,0.0,0.0,0.0
1959,2.550000037997961,native_common,6.314425309499105,6.314425457752116,-1.482530107566049e-07,5.2838098968701885,1,1,tracking,True,5.283809896870188,5.283845956560627,-1.0306154126289178,-1.0306154126289169,0.43467113007566965,-0.4737779429078214,1.1372560402575387,-15.398104920034259,15.443467219602658,1.1345632768979912,28.089977481613904,0.75,0.004823489114642143,0.0,0.34153934059233454,False,0,0.0,3.7663152110956055e-11,3.7663152110956055e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
1960,2.600000038743019,native_common,5.803584257761638,5.80358425420338,3.558257688496269e-09,5.2686828619119135,1,1,tracking,True,5.268682861911913,5.268686734375894,-0.5349013958497251,-0.5349013958497242,-0.30266607613747243,0.33387906706850323,-14.749378245400086,16.150902096494516,21.88102171426229,-14.746743904519233,-10.21682088250686,0.75,-7.884077786002308e-05,0.0,-0.09804659638903519,False,0,0.0,2.123555617374734e-12,2.123555617374734e-12,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0
