frame,timestamp,arm,desired_speed_mps,desired_recomputed_mps,desired_recompute_error_mps,input_speed_mps,forward_count,native_pid_calls,reason,truth_aligned,speed_truth_mps,speed_3d_mps,speed_error_mps,input_speed_error_mps,accel_lon_mps2,accel_lat_mps2,jerk_lon_mps3,jerk_lat_mps3,jerk_world_norm_mps3,body_accel_lon_derivative_mps3,target_change_rate_mps2,throttle,steer,brake,steer_rate_per_s,steer_saturated,gear,applied_pedals_previous_command_max_diff,native_steer_difference,selected_branch_max_diff,nominal_interval,prediction_present,prediction_fault,raw_speed_finite,raw_waypoints_finite,raw_target_finite,raw_imu_finite,sensor_frames_aligned,model_rgb_hash_present,official_tail_throttle_difference,official_tail_steer_difference,official_tail_brake_difference,case,time_from_first_s,phase,angle_prediction_deg,angle_target_deg,angle_final_deg,target_rule,target_rule_final_diff,arbitration_attenuation_deg,model_stop_intent,command_drive,low_speed,nearest_actor_center_m,nearest_actor_id,nearest_actor_type
2962,0.6500000096857548,native_common,6.600949764251709,6.600949899713613,-1.3546190391622304e-07,2.63228338570869e-05,1,1,tracking,True,2.63228338570869e-05,0.005676953807690332,-6.6009234414178515,-6.6009234414178515,9.384906742729579e-05,-6.803495256597768e-05,-0.0005869503412609659,0.02724623599764359,0.38239637521112113,-0.000586950341260966,0.019140243245061587,0.75,-0.002957188757136464,0.0,-0.06934575167528165,False,0,0.0,8.090106405969633e-11,8.090106405969633e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0,1773:native_common,0.6000000089406967,precontact,-0.24604640894953658,-0.38346981505019306,-0.24604640894953658,False,0.0,0.0,False,True,True,49.53747744751191,11757,vehicle.mercedes.coupe_2020
2963,0.7000000104308128,native_common,6.683171431223552,6.683171553150952,-1.2192740062033636e-07,0.10143222736954083,1,1,tracking,True,0.10143222736954083,0.1015638271155072,-6.581739203854011,-6.581739203854011,2.028106421143375,-0.006781533592586976,40.560339858408014,-0.13427362786568123,40.56574187258529,40.56025083712412,1.644433314932889,0.75,0.004832901991903782,0.0,0.155801812659177,False,0,0.0,2.0234594555468277e-10,2.0234594555468277e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0,1773:native_common,0.6500000096857548,precontact,16.879744519697823,0.36745484267934875,0.36745484267934875,True,0.0,16.512289677018476,False,True,True,,,
2964,0.7500000111758709,native_common,6.207463423411051,6.207463309236643,1.1417440770600251e-07,0.5016268719001942,1,1,tracking,True,0.5016268719001943,0.5016407690777658,-5.705836551510856,-5.705836551510856,8.003753051529797,0.04169010014957672,119.51325023822355,0.96901906604565,119.51795140673367,119.51293082684698,-9.514160014477985,0.75,-0.00853599701076746,0.0,-0.2673779760691825,False,1,0.0,3.1568011746307967e-10,3.1568011746307967e-10,True,True,,True,True,True,True,True,True,0.25,0.0,0.0,1773:native_common,0.7000000104308128,precontact,1.55205553156968,-0.5925828866793035,-0.5925828866793035,True,0.0,0.9594726448903765,False,True,False,,,
2965,0.800000011920929,native_common,7.268479506174723,7.268479585234648,-7.905992571721754e-08,0.7965570166434164,1,1,tracking,True,0.7965570166434165,0.796570064359551,-6.471922489531306,-6.471922489531306,5.8985095855209435,-0.12678760612916046,-42.1033738893813,-3.387227566932302,42.24006027187481,-42.104868692765635,21.220321339066007,0.75,-0.0054506477899849415,0.0,0.06170698349614466,False,1,0.0,-6.912216285459571e-11,6.912216285459571e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0,1773:native_common,0.7500000111758709,precontact,-16.459535800347464,-0.5918520564381121,-0.5918520564381121,True,0.0,15.867683743909351,False,True,False,,,
2966,0.850000012665987,native_common,7.30547571182251,7.305475622993709,8.88288012035332e-08,0.9723871618905267,1,1,tracking,True,0.9723871618905268,0.9723955901530404,-6.333088549931983,-6.333088549931983,3.5165891855772324,0.03150820532431323,-47.637813078617754,3.1531051894913538,47.742424193872495,-47.638407289006636,0.7399241019300127,0.75,-0.0002455304202158004,0.0,0.10410234584413698,False,1,0.0,-1.2280279874585243e-11,1.2280279874585243e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0,1773:native_common,0.800000011920929,precontact,-5.696714951538131,-0.1429378732390241,-0.1429378732390241,True,0.0,5.553777078299107,False,True,False,49.43936414525635,11757,vehicle.mercedes.coupe_2020
2967,0.9000000134110451,native_common,7.266137917836507,7.266137877381336,4.045517076889382e-08,1.0748029562498438,1,1,tracking,True,1.0748029562498436,1.0748111727157093,-6.191334961586663,-6.191334961586663,2.048389712855674,0.051749366432163005,-29.363546512270425,0.43869479122028043,29.379293000989428,-29.36398901687364,-0.786755867996482,0.75,0.00664461450651288,0.0,0.13780289648115043,False,1,0.0,1.1893916407323957e-11,1.1893916407323957e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0,1773:native_common,0.850000012665987,precontact,16.814454741421674,0.565803536176519,0.565803536176519,True,0.0,16.248651205245153,False,True,False,,,
2968,0.9500000141561031,native_common,7.267385641733806,7.267386173464573,-5.317307669727711e-07,1.2775631428408842,1,1,tracking,True,1.2775631428408842,1.2775805386508572,-5.989822498892922,-5.989822498892922,4.0552483590062245,0.08634677720255685,40.137098034003856,0.6995992896616425,40.143603976533264,40.13717232492054,0.02495447757412469,0.75,0.00032261363230645657,0.0,-0.12644001560002543,False,1,0.0,-1.2079653900418097e-11,1.2079653900418097e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0,1773:native_common,0.9000000134110451,precontact,11.29598291094236,0.222443096410808,0.222443096410808,True,0.0,11.073539814531552,False,True,False,,,
2969,1.0000000149011612,native_common,7.201927344004313,7.201927375789512,-3.1785199361422656e-08,1.4079210151027197,1,1,tracking,True,1.4079210151027197,1.407937500521784,-5.794006328901593,-5.794006328901593,2.607164162861212,-0.04655655857691445,-28.962057330953847,-2.6360435362821724,29.082155760449407,-28.961683491337535,-1.3091659350817688,0.75,-0.005382191389799118,0.0,-0.11409609874194714,False,1,0.0,1.2601933385703035e-12,1.2601933385703035e-12,True,True,,True,True,True,True,True,True,0.25,0.0,0.0,1773:native_common,0.9500000141561031,precontact,-13.004334344534772,-0.35824592644533604,-0.35824592644533604,True,0.0,12.646088418089438,False,True,False,,,
2970,1.0500000156462193,native_common,7.49364725748698,7.493647224519646,3.296733463997725e-08,1.4963999440277578,1,1,tracking,True,1.4963999440277578,1.4964241956437703,-5.997247313459223,-5.997247313459223,1.7695696620068644,-0.0924000918363544,-16.751973408953553,-0.9203230440045383,16.77739507302151,-16.751889767464345,5.834398182714048,0.75,0.003662178060039878,0.0,0.18088738630134782,False,1,0.0,-4.020439103163964e-11,4.020439103163964e-11,True,True,,True,True,True,True,True,True,0.25,0.0,0.0,1773:native_common,1.0000000149011612,precontact,15.486269815799334,0.24666977739684323,0.24666977739684323,True,0.0,15.239600038402491,False,True,False,14.74027060892467,11769,vehicle.dodge.charger_2020
2971,1.1000000163912773,native_common,7.516565640767416,7.516565742364814,-1.015973980500462e-07,1.5997775110372439,1,1,tracking,True,1.5997775110372439,1.5997965164543289,-5.916788129730172,-5.916788129730172,2.0675240770393017,0.12371654446197812,5.959077588539507,4.3235763651288,7.369147511259231,5.959088211851413,0.4583676587785018,0.75,0.005926341284066439,0.0,0.045283263805758,False,1,0.0,1.0736761653362681e-10,1.0736761653362681e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.0500000156462193,precontact,16.493388039106883,0.6028095010996481,0.6028095010996481,True,0.0,15.890578538007233,False,True,False,,,
2972,1.1500000171363354,native_common,7.553545157114664,7.553545270938632,-1.1382396802872563e-07,1.7324387939370582,1,1,tracking,True,1.7324387939370582,1.7324666420066903,-5.821106363177606,-5.821106363177606,2.6531979347919186,0.06868412980685311,11.713014978638299,-1.0930249816644764,11.768477545851036,11.713476980507927,0.7395903159242088,0.75,-0.001588116749189794,0.0,-0.15028915842564167,False,1,0.0,3.832737707938627e-11,3.832737707938627e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.1000000163912773,precontact,7.339711947428364,0.05940648092260365,0.05940648092260365,True,0.0,7.2803054665057605,False,True,False,,,
2973,1.2000000178813934,native_common,7.228545983632404,7.22854585593882,1.2769358459507885e-07,1.8746056823212471,1,1,tracking,True,1.8746056823212471,1.8746256681132598,-5.353940301311157,-5.353940301311157,2.843329873573763,-0.11495092220071262,3.802587509649006,-3.671161484323047,5.28804927830785,3.802638718973154,-6.499983372787894,0.75,-0.007198639679700136,0.0,-0.11221045693814073,False,1,0.0,-8.049310523672304e-11,8.049310523672304e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.1500000171363354,precontact,-21.928160910264022,-0.5666349980224251,-0.5666349980224251,True,0.0,21.361525912241596,False,True,False,,,
2974,1.2500000186264515,native_common,7.141905943552652,7.14190596262502,-1.9072367685168956e-08,2.0393741234480736,1,1,tracking,True,2.0393741234480736,2.039410188058273,-5.102531820104579,-5.102531820104579,3.2953835762416683,-0.13809166312941448,9.040587201378374,-0.47538226455819893,9.05695082579702,9.04107391863561,-1.7328007757742965,0.75,-0.002075249794870615,0.0,0.10246779616970128,False,1,0.0,-2.6303410404632244e-11,2.6303410404632244e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.2000000178813934,precontact,-12.53031921613589,-0.30098162044394916,-0.30098162044394916,True,0.0,12.229337595691941,False,True,False,14.42046229817708,11769,vehicle.dodge.charger_2020
2975,1.3000000193715096,native_common,7.405295213063557,7.4052953168710784,-1.0380752168970275e-07,2.2088384768572857,1,1,tracking,True,2.2088384768572857,2.208868783511122,-5.196456736206271,-5.196456736206271,3.389301093460545,0.0608019040294493,1.8780190368731249,3.968008636793725,4.395686041118894,1.8783503163879365,5.267785311721969,0.75,-0.002803012728691101,0.0,-0.014555258459519469,False,1,0.0,-9.046844523519226e-11,9.046844523519226e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.2500000186264515,precontact,-12.853639880876782,-0.28241716627985447,-0.28241716627985447,True,0.0,12.571222714596928,False,True,False,,,
2976,1.3500000201165676,native_common,7.411890029907227,7.411889999687438,3.0219788449414864e-08,2.396116026654701,1,1,tracking,True,2.396116026654701,2.3961552478014942,-5.015774003252526,-5.015774003252526,3.7455961186495585,-0.017554223523044196,7.1261229772652035,-1.5758236129817424,7.305589300555171,7.125900397596077,0.13189633490798752,0.75,-8.104048174573109e-05,0.0,0.05443944412769647,False,1,0.0,-1.6145799974776054e-12,1.6145799974776054e-12,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.3000000193715096,precontact,-4.842026059937757,-0.0430326962492476,-0.0430326962492476,True,0.0,4.798993363688509,False,True,False,,,
2977,1.4000000208616257,native_common,7.1858619054158535,7.185862064859639,-1.5944378528587322e-07,2.5860280955168586,1,1,tracking,True,2.5860280955168586,2.5860669190868366,-4.599833809898994,-4.599833809898994,3.798312662425317,0.0567786715229032,1.05448728563511,1.4825997422507582,1.8835239940312012,1.054330859804414,-4.520562422465833,0.75,0.006593088153749704,0.0,0.13348257072086342,False,1,0.0,-1.5252336026116975e-10,1.5252336026116975e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.3500000201165676,precontact,7.157059028643884,0.5869498018468785,0.5869498018468785,True,0.0,6.570109226797006,False,True,False,,,
2978,1.4500000216066837,native_common,7.446537335713705,7.446537610731249,-2.7501754384928745e-07,2.7927872631110486,1,1,tracking,True,2.7927872631110486,2.7928468731146037,-4.653750072602657,-4.653750072602657,4.13527809222252,0.19277048213089634,6.73909941043255,2.737176427360047,7.287020543365073,6.739308495520536,5.2135085282697,0.75,-0.011418748646974564,0.0,-0.36023673064653977,False,1,0.0,-6.652772083226566e-11,6.652772083226566e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.4000000208616257,precontact,-10.584466623490957,-0.7632966347946022,-0.7632966347946022,True,0.0,9.821169988696354,False,True,False,13.995200982986546,11769,vehicle.dodge.charger_2020
2979,1.5000000223517418,native_common,6.826131343841553,6.826131451423133,-1.0758158008883356e-07,3.000412876130562,1,1,tracking,True,3.0004128761305617,3.000503928293017,-3.825718467710991,-3.8257184677109906,4.152672021744029,-0.44637952516796486,0.3492771449908324,-12.808803251169676,12.813728860644773,0.34787858524638243,-12.408119652547654,0.75,0.009404055774211884,0.0,0.41645608221804975,False,1,0.0,-1.1031558826146703e-10,1.1031558826146703e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.4500000216066837,precontact,25.647576394973154,0.6245773139844787,0.6245773139844787,True,0.0,25.022999080988676,False,True,False,,,
2980,1.5500000230967999,native_common,7.402828057607016,7.4028277652525825,2.9235443310682285e-07,3.221645432055097,1,1,tracking,True,3.2216454320550967,3.221738031388614,-4.181182625551919,-4.181182625551918,4.4248266041884055,0.49527909861065617,5.444869422878947,18.84768165907554,19.618434194436784,5.44309156777915,11.533934103440245,0.75,-0.01213620975613594,0.0,-0.4308053041874572,False,1,0.0,1.373453087372134e-11,1.373453087372134e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.5000000223517418,precontact,-15.000819129497014,-0.8107186382020006,-0.8107186382020006,True,0.0,14.190100491295015,False,True,False,,,
2981,1.600000023841858,native_common,7.312711715698242,7.312711764303944,-4.860570168574441e-08,3.4421465910669307,1,1,tracking,True,3.442146591066931,3.442271533158729,-3.870565124631311,-3.8705651246313115,4.4102454487849085,-0.5591190026317141,-0.28792401920143296,-21.118937102420063,21.121593105963544,-0.2916231037244154,-1.8023268113187052,0.75,0.006094812415540218,0.0,0.36462043800025523,False,1,0.0,-1.2006665800479155e-10,1.2006665800479155e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.5500000230967999,precontact,11.168114939490552,0.3358583875788697,0.3358583875788697,True,0.0,10.832256551911684,False,True,False,,,
2982,1.650000024586916,native_common,7.385301272074381,7.385301499721952,-2.2764757101612076e-07,3.679806472395028,1,1,tracking,True,3.679806472395028,3.679918074368433,-3.705494799679353,-3.705494799679353,4.753373443178223,0.45268557846378293,6.863182978781105,20.239495430556534,21.373333133470144,6.862559785606177,1.4517911058894013,0.75,-0.010171694681048393,0.0,-0.3253301370839754,False,1,0.0,4.780265940029782e-11,4.780265940029782e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.600000023841858,precontact,-15.116918685008889,-0.7179988202190777,-0.7179988202190777,True,0.0,14.39891986478981,False,True,False,13.574838019454248,11769,vehicle.dodge.charger_2020
2983,1.700000025331974,native_common,7.33052412668864,7.330524369216942,-2.425283023299585e-07,3.903320499749746,1,1,tracking,True,3.9033204997497464,3.9034709778274035,-3.4272036269388932,-3.4272036269388937,4.470494549123921,-0.4778537946662359,-5.653864903965613,-18.647125947765375,19.49016542094569,-5.657577796781559,-1.0955428913899647,0.75,-0.0033331646118313074,0.0,0.13677059934630098,False,1,0.0,1.002494007945609e-10,1.002494007945609e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.650000024586916,precontact,-10.443955971885455,-0.42534570485154133,-0.42534570485154133,True,0.0,10.018610267033914,False,True,False,,,
2984,1.750000026077032,native_common,7.6569294929504395,7.656929508941425,-1.599098542470756e-08,4.11722496051888,1,1,tracking,True,4.11722496051888,4.117366579536705,-3.5397045324315597,-3.5397045324315597,4.278084208555875,0.10561651213197884,-3.8519688405232593,11.633165168147949,12.256090522967607,-3.848206754018179,6.528107227959619,0.75,0.005260624457150698,0.0,0.17187577881849142,False,1,0.0,1.426931801884468e-10,1.426931801884468e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.700000025331974,precontact,15.553110047017078,0.38795224037855697,0.38795224037855697,True,0.0,15.165157806638522,False,True,False,,,
2985,1.8000000268220901,native_common,7.662221908569336,7.6622218928982635,1.5671072439715772e-08,4.322278210817398,1,1,tracking,True,4.322278210817397,4.322429440427872,-3.339943697751939,-3.339943697751938,4.101157380551324,0.32564456038421385,-3.5387411922958276,4.4121232491836135,5.6581201732830015,-3.5385365073627004,0.10584831080066695,0.75,-0.005758191924542189,0.0,-0.2203763243499946,False,1,0.0,-2.321056567430868e-10,2.321056567430868e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.750000026077032,precontact,-3.7656702090137872,-0.3184600745300118,-0.3184600745300118,True,0.0,3.4472101344837753,False,True,False,,,
2986,1.8500000275671482,native_common,7.8844526608785,7.88445254615295,1.1472554994895745e-07,4.5239992408667185,1,1,tracking,True,4.5239992408667185,4.5241598763055615,-3.3604534200117815,-3.3604534200117815,4.034465918792522,-0.33204953657523184,-1.3326866012469514,-13.168001258667246,13.241588422821684,-1.3338292153004432,4.444614979953355,0.75,0.0017673458205536008,0.0,0.1505107526591308,False,1,0.0,3.333444132704033e-11,3.333444132704033e-11,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.8000000268220901,precontact,2.1677834248679897,0.12256524017771155,0.12256524017771155,True,0.0,2.045218184690278,False,True,False,13.231140629333963,11769,vehicle.dodge.charger_2020
2987,1.9000000283122063,native_common,7.596598784128824,7.596598842267024,-5.813820003197634e-08,4.7242461074460405,1,1,tracking,True,4.7242461074460405,4.724405139012879,-2.872352676682784,-2.872352676682784,4.004917328908511,0.20311535076826556,-0.5913522263005226,10.69878266378886,10.717793303195114,-0.5909717888740561,-5.757077449206374,0.75,0.009751495905220509,0.0,0.15968299931387606,False,1,0.0,-4.134748481099404e-10,4.134748481099404e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.8500000275671482,precontact,10.775754722619169,0.9165610708133538,0.9165610708133538,True,0.0,9.859193651805814,False,True,False,,,
2988,1.9500000290572643,native_common,7.677932580312093,7.677932594475987,-1.4163894057617199e-08,4.923616976710622,1,1,tracking,True,4.923616976710622,4.923810454310983,-2.754315603601471,-2.754315603601471,3.9873937524578547,0.3955620119028431,-0.35271108166385395,3.89304452897063,3.9212232192294145,-0.35047152379069285,1.6266758994260107,0.75,-0.012144695967435837,0.0,-0.4379238309275533,False,1,0.0,2.1774042638367241e-10,2.1774042638367241e-10,True,True,,True,True,True,True,True,True,0.6999999992549419,0.0,0.0,1773:native_common,1.9000000283122063,precontact,-10.589930774826968,-0.7205328204011524,-0.7205328204011524,True,0.0,9.869397954425816,False,True,False,,,
