token,ade_a,same_a,ade_b,same_b
b387a02b67e45a4b,0.0,True,0.0066103748977184296,False
bd4be260be50516f,0.0,True,0.42539337277412415,False
b961186653e45dc2,0.0,True,0.0,True
46f4d9ea67c75a76,0.0,True,0.01425514928996563,False
674e6f0f529a51f7,0.0,True,0.0,True
12fac37cef195384,0.0,True,1.435927152633667,False
c6c94bd6691c5008,0.0,True,0.0,True
39b4d546300958ad,0.0,True,0.1857956349849701,False
83d9a73b7a3650c7,0.0,True,0.0,True
68a3518b15a75c25,0.0,True,0.27135521173477173,False
7c8dfd86366157b2,0.0,True,0.1857304573059082,False
65caa24efb4556af,0.0,True,0.04625847190618515,False
bf6e5d04e0d7576e,0.0,True,0.0,True
d37242b32b51586b,0.0,True,0.37317556142807007,False
7291b74b016d5672,0.0,True,1.0392237901687622,False
03c0cf33d2105598,0.0,True,0.5912882089614868,False
efe0cf18491855e6,0.0,True,0.7802846431732178,False
96a228d4d055523a,0.0,True,0.8181794285774231,False
fb8f21990ffb52d5,0.0,True,0.1630169004201889,False
5798a6e25f2553e4,0.0,True,0.0,True
9b4a82c95856552f,0.0,True,0.17780964076519012,False
ef34a4f536c5598c,0.0,True,0.8580727577209473,False
69bedd73861656f1,0.0,True,1.0569484233856201,False
0c267e7911165e9f,0.0,True,0.0,True
7d664c7260d45737,0.0,True,0.0,True
308e246a1d995edd,0.0,True,0.9787116050720215,False
f1b71a95642b5da2,0.0,True,0.0,True
7682ed33c75a5116,0.0,True,0.5193616151809692,False
6d9c2a30a6435937,0.0,True,0.14281034469604492,False
667360ba7d595e46,0.0,True,0.9361464977264404,False
ea93b5b81d425814,0.0,True,0.058060579001903534,False
c16f84d1251552af,0.0,True,0.0,True
9d87610ffed85509,0.0,True,0.0,True
7fcd3691c57b5f49,0.0,True,0.0,True
19a595ad0fe35941,0.0,True,0.0,True
9fb8affb5c295640,0.0,True,0.0,True
5b6e0702773c5bdb,0.0,True,0.6362658739089966,False
0bcebe354a715163,0.0,True,0.7787222862243652,False
eeb4b973450f50e9,0.0,True,0.0,True
c038901b4a0259ab,0.0,True,2.2157480716705322,False
317f5b44a4615e30,0.0,True,0.0,True
e1540b19efec5d97,0.0,True,0.0,True
a98e0fd4eee7534a,0.0,True,1.254798173904419,False
e4ae770961c15455,0.0,True,0.8572477102279663,False
4b5f475a2afc5ed0,0.0,True,0.0,True
e3eaafd948b15069,0.0,True,0.0,True
91416eb4bba85377,0.0,True,0.17986834049224854,False
9c13995a8a285f90,0.0,True,0.0342414565384388,False
15f1c723f81a50b2,0.0,True,0.015123262070119381,False
efeac78f0da05463,0.0,True,1.8142577409744263,False
314f25442fd753b4,0.0,True,0.0,True
fcb6bd60c8905c79,0.0,True,0.0,True
655c3f17ee2d5683,0.0,True,0.0,True
8e785a7a6df95636,0.0,True,0.0751267671585083,False
0cb87152ed5e5ca1,0.0,True,0.0,True
c2ddfc9b18815c97,0.0,True,0.03863374888896942,False
3a0e2f53c9585e94,0.0,True,2.134016752243042,False
b2b801ee99c95758,0.0,True,0.0,True
caa0f73288d75ba7,0.0,True,0.0,True
e3194cb3328b512f,0.0,True,0.016510728746652603,False
7084e524e59c50ab,0.0,True,1.6943875551223755,False
da888593e9a0518c,0.0,True,0.2528403103351593,False
24acfb08c5ef55f5,0.0,True,0.0,True
8fb6a2364e0c53f9,0.0,True,0.0,True
54c208abe15c56e5,0.0,True,0.0,True
a99b2322093b5c13,0.0,True,0.0,True
0e479a9039ef5c10,0.0,True,1.3806300163269043,False
135337bf847b5726,0.0,True,0.7168785333633423,False
deb16bb9771a582a,0.0,True,0.0,True
c968e1d258265a2b,0.0,True,0.3086203336715698,False
3c379ee75e765c6e,0.0,True,0.0,True
5005f44bd2135f3b,0.0,True,0.9827873706817627,False
c844ccab55295a05,0.0,True,0.05976933613419533,False
64a1d44d73015a60,0.0,True,0.0,True
d3e99c65bb2a5d79,0.0,True,0.0,True
5fed3ec5ed1351c1,0.0,True,0.0,True
14b4283d229a5e3d,0.0,True,0.0,True
0bced38a12a352c4,0.0,True,0.0,True
9c8bbeb504c05892,0.0,True,0.3730085492134094,False
b5674c9c6c735d57,0.0,True,0.17630410194396973,False
3931a353a1f6520d,0.0,True,0.02243828773498535,False
429cd9dc9d2154a4,0.0,True,0.0028071976266801357,False
e22c4b8440c759b7,0.0,True,0.0,True
52f7393aa83854f6,0.0,True,0.2233562469482422,False
62aefe5efb00563f,0.0,True,0.7046388387680054,False
c18b1648f6045467,0.0,True,0.0,True
553c80b72cdc5c04,0.0,True,0.0,True
7f0cb33eb150567e,0.0,True,0.0,True
9502cdbb06dd516f,0.0,True,0.0,True
b6b5f3cc01a05f83,0.0,True,2.034168004989624,False
517530489c455086,0.0,True,0.0,True
402ec186b8ea545e,0.0,True,0.3464273512363434,False
8f741adb793f51c9,0.0,True,0.49691903591156006,False
aa7d4f9537495b1f,0.0,True,0.010652008466422558,False
5a06f03022ec5b67,0.0,True,0.0,True
8551466c8066505e,0.0,True,0.3553217351436615,False
edcad0bfc4b15515,0.0,True,0.12069153040647507,False
11cadec88a8e547d,0.0,True,0.19523271918296814,False
e244b2ddf97a57d6,0.0,True,0.0,True
b6b0722747565854,0.0,True,0.5329923629760742,False
7a35be74d30b5a74,0.0,True,0.4014698565006256,False
69ddc43178e9572a,0.0,True,0.32324355840682983,False
4e52e843b10f55eb,0.0,True,0.0035254289396107197,False
5f8d8f88750f57b7,0.0,True,0.3219001293182373,False
83e71223f25a5137,0.0,True,0.010499326512217522,False
d79874fa9ba4558e,0.0,True,0.042776819318532944,False
b7c8677392845e18,0.0,True,0.3347814083099365,False
919ee41f5fa65358,0.0,True,0.0,True
2114e7e213c45fc0,0.0,True,0.19667431712150574,False
df0122d3b7d35eb9,0.0,True,0.0,True
624b5f7f1f4a503e,0.0,True,0.7999059557914734,False
b31e39a660f1535f,0.0,True,0.0,True
af052c91de0f5295,0.0,True,0.28222164511680603,False
d68c7a7e02265029,0.0,True,1.2386595010757446,False
a4e50a4546d0513e,0.0,True,0.6253266334533691,False
f233f263a7e75621,0.0,True,0.8756626844406128,False
ae33fa122ac45a10,0.0,True,1.0832407474517822,False
60ae22c26d59572e,0.0,True,0.0007676022360101342,False
fa40f1c24ced584f,0.0,True,0.0,True
cdae0433bb5d5b9e,0.0,True,0.0,True
fe4459e9f02052d3,0.0,True,0.41086578369140625,False
741ee8b9ea3059a5,0.0,True,0.0,True
6157537c48ab553d,0.0,True,0.34822118282318115,False
c354c8cf3c975581,0.0,True,0.35506129264831543,False
9b5c31b36c5b5aa9,0.0,True,1.1726799011230469,False
40ffdefe6d2f541a,0.0,True,0.2749125361442566,False
a41f538fa8e25be0,0.0,True,0.0,True
842d40cd41cf56e8,0.0,True,0.10905790328979492,False
aa74d194063c5d0b,0.0,True,0.0,True
01d3726e5bc2576b,0.0,True,0.03442500904202461,False
1e9fb68ccf2d5bcd,0.0,True,0.0,True
013d05a439b95210,0.0,True,0.0,True
06d7515412d45507,0.0,True,0.0,True
65b76ee44ba5521c,0.0,True,0.33344775438308716,False
69f80a41cbaa5c1b,0.0,True,0.19359882175922394,False
792d9ff087745f33,0.0,True,0.0,True
4c3547b853675e66,0.0,True,0.0,True
13cd1cf21a4f5acb,0.0,True,0.0,True
87d3c1135ac85583,0.0,True,0.0,True
055c41d3c8e75bdc,0.0,True,0.0,True
dce2c9983a00588e,0.0,True,0.0,True
15b400ceaa505015,0.0,True,0.3443140387535095,False
2b760b8260af515c,0.0,True,0.33763188123703003,False
d89c9a87852151d1,0.0,True,0.5753588676452637,False
ba7da1b0100054f4,0.0,True,0.43788450956344604,False
c3d78ec633fa57be,0.0,True,0.0005068952450528741,False
0839e30e439d511f,0.0,True,0.0,True
8b7d99b5ae2a5219,0.0,True,0.007673845626413822,False
db7dbae63ff15234,0.0,True,0.07307194173336029,False
63a10444501d5ead,0.0,True,0.0,True
008d66a74c275479,0.0,True,0.0,True
aaf90b3acdce5063,0.0,True,0.19602471590042114,False
d0de8d6a350d55d9,0.0,True,0.3649192452430725,False
46a9bf6f100c5e0a,0.0,True,0.6356911659240723,False
ef35eef8e3ae56ef,0.0,True,1.2800819873809814,False
8d069310b22a5716,0.0,True,0.6234527826309204,False
887e4d57da835b12,0.0,True,0.006487029604613781,False
a0707360c69459d4,0.0,True,0.28064554929733276,False
ba8dead3eb765a14,0.0,True,0.015602187253534794,False
f860c4879d1c5996,0.0,True,1.9462031126022339,False
994c2c1c459b5cc8,0.0,True,0.05799493193626404,False
7fad5a0c8cdd5fc4,0.0,True,0.023795925080776215,False
e9799c219eb25a48,0.0,True,0.7948881387710571,False
a567ea679ba056ce,0.0,True,0.38091516494750977,False
d07fa319e6045a3d,0.0,True,0.4143054187297821,False
2b65a8a29c455d00,0.0,True,0.8423131704330444,False
03d4ec82e7ac5804,0.0,True,0.29594993591308594,False
128ea9f2561d53d1,0.0,True,0.0,True
0a0d91d55b0757f8,0.0,True,0.0,True
4e2c083182d75cc1,0.0,True,0.0381925143301487,False
449ed0c45858583f,0.0,True,0.049550801515579224,False
815422a6d14358fc,0.0,True,0.0,True
a1ecc6a16c2f5b5e,0.0,True,1.9698772430419922,False
da1a3756e4465c03,0.0,True,0.0,True
