token,ade_a,same_a,ade_b,same_b
c968e1d258265a2b,0.0,True,0.20622339844703674,False
3c379ee75e765c6e,0.0,True,0.0,True
5005f44bd2135f3b,0.0,True,0.0,True
c844ccab55295a05,0.0,True,0.0,True
64a1d44d73015a60,0.0,True,0.0,True
d3e99c65bb2a5d79,0.0,True,0.0,True
5fed3ec5ed1351c1,0.0,True,0.0,True
14b4283d229a5e3d,0.0,True,0.5361671447753906,False
0bced38a12a352c4,0.0,True,0.0,True
9c8bbeb504c05892,0.0,True,0.8943008184432983,False
b5674c9c6c735d57,0.0,True,0.0,True
3931a353a1f6520d,0.0,True,0.4466632008552551,False
429cd9dc9d2154a4,0.0,True,0.0,True
e22c4b8440c759b7,0.0,True,0.0,True
52f7393aa83854f6,0.0,True,0.5022700428962708,False
62aefe5efb00563f,0.0,True,0.0,True
c18b1648f6045467,0.0,True,0.0,True
553c80b72cdc5c04,0.0,True,0.6995371580123901,False
7f0cb33eb150567e,0.0,True,0.0,True
9502cdbb06dd516f,0.0,True,0.0,True
b6b5f3cc01a05f83,0.0,True,0.0,True
517530489c455086,0.0,True,0.0,True
402ec186b8ea545e,0.0,True,0.0,True
8f741adb793f51c9,0.0,True,0.2333689033985138,False
aa7d4f9537495b1f,0.0,True,0.0,True
5a06f03022ec5b67,0.0,True,0.0,True
8551466c8066505e,0.0,True,0.8403735160827637,False
edcad0bfc4b15515,0.0,True,0.3039024770259857,False
11cadec88a8e547d,0.0,True,0.5293310284614563,False
e244b2ddf97a57d6,0.0,True,0.0,True
b6b0722747565854,0.0,True,1.5842605829238892,False
7a35be74d30b5a74,0.0,True,3.186924695968628,False
69ddc43178e9572a,0.0,True,0.0,True
4e52e843b10f55eb,0.0,True,0.0,True
5f8d8f88750f57b7,0.0,True,0.517979621887207,False
83e71223f25a5137,0.0,True,0.16905473172664642,False
d79874fa9ba4558e,0.0,True,0.3971816897392273,False
b7c8677392845e18,0.0,True,1.0787937641143799,False
919ee41f5fa65358,0.0,True,0.0,True
2114e7e213c45fc0,0.0,True,1.7486534118652344,False
df0122d3b7d35eb9,0.0,True,0.0,True
624b5f7f1f4a503e,0.0,True,0.0,True
b31e39a660f1535f,0.0,True,0.0,True
af052c91de0f5295,0.0,True,0.0,True
d68c7a7e02265029,0.0,True,0.0,True
a4e50a4546d0513e,0.0,True,1.866136908531189,False
f233f263a7e75621,0.0,True,0.2935798168182373,False
ae33fa122ac45a10,0.0,True,0.611758291721344,False
60ae22c26d59572e,0.0,True,1.9734236001968384,False
fa40f1c24ced584f,0.0,True,0.0,True
cdae0433bb5d5b9e,0.0,True,0.8186013102531433,False
fe4459e9f02052d3,0.0,True,0.5566091537475586,False
741ee8b9ea3059a5,0.0,True,0.0,True
6157537c48ab553d,0.0,True,0.0,True
c354c8cf3c975581,0.0,True,0.25897103548049927,False
9b5c31b36c5b5aa9,0.0,True,0.0,True
40ffdefe6d2f541a,0.0,True,0.0,True
a41f538fa8e25be0,0.0,True,0.0,True
842d40cd41cf56e8,0.0,True,0.0,True
aa74d194063c5d0b,0.0,True,0.23570716381072998,False
01d3726e5bc2576b,0.0,True,0.0,True
1e9fb68ccf2d5bcd,0.0,True,0.0,True
013d05a439b95210,0.0,True,0.0,True
06d7515412d45507,0.0,True,0.0,True
65b76ee44ba5521c,0.0,True,0.0,True
69f80a41cbaa5c1b,0.0,True,0.0,True
792d9ff087745f33,0.0,True,0.0,True
4c3547b853675e66,0.0,True,0.4306984841823578,False
13cd1cf21a4f5acb,0.0,True,0.0,True
87d3c1135ac85583,0.0,True,0.5235046148300171,False
055c41d3c8e75bdc,0.0,True,0.0,True
dce2c9983a00588e,0.0,True,0.0,True
15b400ceaa505015,0.0,True,0.0,True
2b760b8260af515c,0.0,True,0.0,True
d89c9a87852151d1,0.0,True,0.0,True
ba7da1b0100054f4,0.0,True,0.0,True
c3d78ec633fa57be,0.0,True,0.15924982726573944,False
0839e30e439d511f,0.0,True,0.0,True
8b7d99b5ae2a5219,0.0,True,0.0,True
db7dbae63ff15234,0.0,True,0.0,True
63a10444501d5ead,0.0,True,0.0,True
008d66a74c275479,0.0,True,0.0,True
aaf90b3acdce5063,0.0,True,0.0,True
d0de8d6a350d55d9,0.0,True,0.0,True
46a9bf6f100c5e0a,0.0,True,0.20412270724773407,False
ef35eef8e3ae56ef,0.0,True,0.3859853446483612,False
8d069310b22a5716,0.0,True,0.0,True
887e4d57da835b12,0.0,True,0.0,True
a0707360c69459d4,0.0,True,0.0,True
ba8dead3eb765a14,0.0,True,0.36304065585136414,False
f860c4879d1c5996,0.0,True,0.646811306476593,False
994c2c1c459b5cc8,0.0,True,1.2345932722091675,False
7fad5a0c8cdd5fc4,0.0,True,0.0,True
e9799c219eb25a48,0.0,True,0.0,True
a567ea679ba056ce,0.0,True,0.326334148645401,False
d07fa319e6045a3d,0.0,True,0.0,True
2b65a8a29c455d00,0.0,True,0.4958277642726898,False
03d4ec82e7ac5804,0.0,True,0.06768789142370224,False
128ea9f2561d53d1,0.0,True,0.0,True
0a0d91d55b0757f8,0.0,True,0.0,True
4e2c083182d75cc1,0.0,True,0.0,True
449ed0c45858583f,0.0,True,0.37012720108032227,False
815422a6d14358fc,0.0,True,0.0,True
a1ecc6a16c2f5b5e,0.0,True,0.0,True
da1a3756e4465c03,0.0,True,0.0,True
