route_id,variant,preset,role,source_dir,frame,sim_time,elapsed_s,signed_speed_mps,reference_speed_mps,cross_track_m,endpoint_error_m,gear,throttle,brake,steer,controller_reason,integral_effort,integration_limited
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,325,16.153431840008125,0.5500000081956387,-2.660241625562776e-05,8.0,-9.271603405633768e-05,136.3888452375931,0,0.75,0.0,-0.05467833195236786,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,326,16.203431840753183,0.6000000089406967,0.10093720257282257,8.0,-1.1441478180885135e-05,136.38786836233632,0,0.75,0.0,-0.03998612677381188,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,327,16.25343184149824,0.6500000096857548,0.4972454011440277,8.0,-0.0005656496283075064,136.3697987837446,1,0.75,0.0,-0.05605706898099462,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,328,16.3034318422433,0.7000000104308128,0.6726656556129456,8.0,-4.9967190865201835e-05,136.33756454111483,1,0.75,0.0,-0.05367840177843441,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,329,16.353431842988357,0.7500000111758709,0.9204373359680176,8.0,-0.00014999483573310563,136.29409653008028,1,0.75,0.0,-0.053361040198965655,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,330,16.403431843733415,0.800000011920929,1.1134390830993652,8.0,-0.00015416074992266344,136.24281484171075,1,0.75,0.0,-0.051849253804737636,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,331,16.453431844478473,0.850000012665987,1.277604341506958,8.0,0.0005723487240127552,136.1832315472965,1,0.75,0.0,-0.04906904654409316,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,332,16.50343184522353,0.9000000134110451,1.3881938457489014,8.0,0.0012882521753585557,136.11485787508045,1,0.75,0.0,-0.049701410927240425,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,333,16.55343184596859,0.9500000141561031,1.488641381263733,8.0,0.0015338708335686786,136.0425753109403,1,0.75,0.0,-0.046682273752764736,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,334,16.603431846713647,1.0000000149011612,1.5963236093521118,8.0,0.002132939096315639,135.96491927854515,1,0.75,0.0,-0.005868217499891776,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,335,16.653431847458705,1.0500000156462193,1.7246851921081543,8.0,0.0028193382613085393,135.8819019241805,1,0.75,0.0,-0.0376305795177634,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,336,16.703431848203763,1.1000000163912773,1.8709417581558228,8.0,0.003749566809707299,135.79106409855956,1,0.75,0.0,-0.034007247207397756,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,337,16.75343184894882,1.1500000171363354,2.0325443744659424,8.0,0.004718399038343888,135.69240484293334,1,0.75,0.0,-0.03264850406500348,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,338,16.80343184969388,1.2000000178813934,2.2056071758270264,8.0,0.005915850933108688,135.5854400960226,1,0.75,0.0,0.011043033035916437,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,339,16.853431850438938,1.2500000186264515,2.389141082763672,8.0,0.007367759514640689,135.46970934742617,1,0.75,0.0,-0.023144528986306732,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,340,16.903431851183996,1.3000000193715096,2.5821354389190674,8.0,0.009160694978910783,135.34420154284194,1,0.75,0.0,-0.01766349617153794,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,341,16.953431851929054,1.3500000201165676,2.7853245735168457,8.0,0.011015277760169789,135.20891940840528,1,0.75,0.0,-0.016151483878454144,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,342,17.00343185267411,1.4000000208616257,2.997415781021118,8.0,0.013151828641015446,135.06338207141593,1,0.75,0.0,0.015524940391270527,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,343,17.05343185341917,1.4500000216066837,3.2158596515655518,8.0,0.015530928825716096,134.90664218227005,1,0.75,0.0,-0.010673376760987301,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,344,17.103431854164228,1.5000000223517418,3.44429349899292,8.0,0.018285638411747296,134.73914916238553,1,0.75,0.0,-0.00593918373861313,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,345,17.153431854909286,1.5500000230967999,3.677942991256714,8.0,0.021088446375510203,134.55944153866056,1,0.75,0.0,-0.00395555549816483,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,346,17.203431855654344,1.600000023841858,3.9008736610412598,8.0,0.02418464907533988,134.3689948557761,1,0.75,0.0,0.006459717359091252,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,347,17.253431856399402,1.650000024586916,4.113168239593506,8.0,0.02743426277916978,134.16733150373392,1,0.75,0.0,-0.0028602205007217506,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,348,17.30343185714446,1.700000025331974,4.318692207336426,8.0,0.03085825754581145,133.95541089233376,1,0.75,0.0,-0.0008466094158458128,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,349,17.353431857889518,1.750000026077032,4.52070951461792,8.0,0.03454187973915314,133.7332341463921,1,0.75,0.0,-3.360715977260417e-05,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,350,17.403431858634576,1.8000000268220901,4.721058368682861,8.0,0.03835150415750302,133.50129366158095,1,0.75,0.0,-0.008751370024515065,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,351,17.453431859379634,1.8500000275671482,4.92047643661499,8.0,0.04232838799965957,133.25957647679235,1,0.75,0.0,0.0010631599965616693,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,352,17.503431860124692,1.9000000283122063,5.119909763336182,8.0,0.04644860273278791,133.00761157668637,1,0.75,0.0,-0.0001253812256533126,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,353,17.55343186086975,1.9500000290572643,5.306972980499268,8.0,0.05110724682553534,132.74588900767037,1,0.75,0.0,-0.0009999494704909175,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,354,17.60343186161481,2.0000000298023224,5.2104973793029785,8.0,0.055336546036334054,132.48416968185347,1,0.75,0.0,0.07034494995616664,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,355,17.653431862359866,2.0500000305473804,5.192255973815918,8.0,0.05950393066967204,132.2254502132138,1,0.75,0.0,0.002102860289451166,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,356,17.703431863104925,2.1000000312924385,5.172795295715332,8.0,0.06416692547294339,131.96720775707422,1,0.75,0.0,0.008180860107458372,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,357,17.753431863849983,2.1500000320374966,5.211209297180176,8.0,0.0678220110726013,131.70698068880398,1,0.75,0.0,0.00917448853418696,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,358,17.80343186459504,2.2000000327825546,5.187270164489746,8.0,0.07086257327223226,131.44772096466286,0,0.75,0.0,0.08297605112879522,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,359,17.8534318653401,2.2500000335276127,5.222578525543213,8.0,0.07334963881379665,131.1884850917272,0,0.75,0.0,0.01261577695749162,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,360,17.903431866085157,2.3000000342726707,5.906707763671875,8.0,0.07586718022207392,130.9043228518422,2,0.75,0.0,0.013744996392622947,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,361,17.953431866830215,2.350000035017729,6.193802356719971,8.0,0.07720436076495897,130.59718750073864,2,0.75,0.0,0.011986579397769835,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,362,18.003431867575273,2.400000035762787,6.421812534332275,8.0,0.07765371466503454,130.27979715367508,2,0.75,0.0,0.04923589828104297,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,363,18.05343186832033,2.450000036507845,6.65355110168457,8.0,0.0774488506641161,129.95165984248607,2,0.75,0.0,0.0018302523620459983,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,364,18.10343186906539,2.500000037252903,6.861968517303467,8.0,0.07675773102944086,129.61228484884575,2,0.75,0.0,0.007435538437541762,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,365,18.153431869810447,2.550000037997961,7.094635009765625,8.0,0.07465693691189662,129.26217300087092,2,0.75,0.0,0.007191937395108011,tracking,0.0,True
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,366,18.203431870555505,2.600000038743019,7.298534393310547,8.0,0.0718209875971974,128.90180940708646,2,0.7102260895852288,0.0,-0.014068402865396592,tracking,0.008768223457256365,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,367,18.253431871300563,2.650000039488077,7.524484634399414,8.0,0.06841705601710273,128.52974180227025,2,0.49022100541183966,0.0,0.003043277707546617,tracking,0.014712085050345481,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,368,18.30343187204562,2.7000000402331352,7.70035457611084,8.0,0.06446385587307367,128.14791348324013,2,0.3180982295283283,0.0,0.0002041096573249055,tracking,0.018457593061987163,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,369,18.35343187279068,2.7500000409781933,7.844662666320801,8.0,0.06043099534436756,127.75827295050902,2,0.17573270716870737,0.0,-0.000491652871587623,tracking,0.020399261165954682,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,370,18.403431873535737,2.8000000417232513,7.897543430328369,8.0,0.056455483741873716,127.36472992481265,2,0.12412871157556613,0.0,-0.04762093092540492,tracking,0.02167987168368577,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,371,18.453431874280795,2.8500000424683094,7.914513111114502,8.0,0.052626269273868695,126.96974596903114,2,0.10822639935644995,0.0,0.0032628274596651716,tracking,0.022748347349691778,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,372,18.503431875025854,2.9000000432133675,7.860349655151367,8.0,0.04864992559214786,126.57622114547667,2,0.16413457714785937,0.0,-0.0021780639227352433,tracking,0.024493856385234696,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,373,18.55343187577091,2.9500000439584255,7.809844970703125,8.0,0.04561965263043987,126.1846370348158,2,0.21701520181723036,0.0,-0.0032451558955908814,tracking,0.02687066315394297,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,374,18.60343187651597,3.0000000447034836,7.708134174346924,8.0,0.04331920339228318,125.79792995091996,2,0.32237856974798784,0.0,-0.01864692048182178,tracking,0.030518908968055224,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,375,18.653431877261028,3.0500000454485416,7.642441749572754,8.0,0.04154348982616192,125.41561443988121,2,0.3925410404151927,0.0,-0.0006372119108820256,tracking,0.03498831806404397,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,376,18.703431878006086,3.1000000461935997,7.546990871429443,8.0,0.039998323527853506,125.03671203263929,2,0.493654384333386,0.0,-0.0025242148726700615,tracking,0.04065086217539731,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,377,18.753431878751144,3.1500000469386578,7.507768154144287,8.0,0.038942965235072145,124.66122447408546,2,0.5390296934082696,0.0,-0.0025269332735792533,tracking,0.046803687342898685,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,378,18.803431879496202,3.200000047683716,7.453306198120117,8.0,0.038398398688036496,124.2881769099118,2,0.6003253946568851,0.0,0.03325894223906266,tracking,0.053637288768334165,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,379,18.85343188024126,3.250000048428774,7.458714485168457,8.0,0.03805259136848047,123.91464391497934,2,0.6016838416522547,0.0,-0.006474243801843131,tracking,0.06040329569363823,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,380,18.903431880986318,3.300000049173832,7.4571051597595215,8.0,0.037987086044409514,123.54257270129996,2,0.6100791090530041,0.0,-0.001002406762377085,tracking,0.06718941694609568,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,381,18.953431881731376,3.35000004991889,7.509133338928223,8.0,0.037497414703515655,123.16806070805627,2,0.5641879897789732,0.0,4.1945008412161856e-05,tracking,0.07332520188618584,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,382,19.003431882476434,3.400000050663948,7.54412841796875,8.0,0.036513832430430083,122.79110820889848,2,0.5348368882035943,0.0,0.06881908883397987,tracking,0.07902287710976073,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,383,19.053431883221492,3.450000051409006,7.608819484710693,8.0,0.03520124634841841,122.41170437158318,2,0.47504074770893795,0.0,-0.005784811325486883,tracking,0.08391198669528481,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,384,19.10343188396655,3.500000052154064,7.647807598114014,8.0,0.03417111054915462,122.02984521702986,2,0.44045971113616583,0.0,0.0012493257054891262,tracking,0.08831381051859671,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,385,19.15343188471161,3.5500000528991222,7.705680847167969,8.0,0.031787976115702936,121.6455561591604,2,0.3862710058730467,0.0,0.0017798291031651979,tracking,0.09199229446599849,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,386,19.203431885456666,3.6000000536441803,7.71993350982666,8.0,0.0284549563683406,121.25980915395783,2,0.37555291474744945,0.0,-0.008182846695732566,tracking,0.09549304291605612,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,387,19.253431886201724,3.6500000543892384,7.7497878074646,8.0,0.024642748142042377,120.87309636997264,2,0.3488281959680248,0.0,0.0013862758015461933,tracking,0.09862063744420861,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,388,19.303431886946782,3.7000000551342964,7.734955310821533,8.0,0.02041138161901262,120.48589793272042,2,0.36697456471145873,0.0,-0.0005648339651404453,tracking,0.10193364894071068,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,389,19.35343188769184,3.7500000558793545,7.741022109985352,8.0,0.0161961971776883,120.09918681928951,2,0.3641462751364808,0.0,-0.0012726065491176337,tracking,0.10517084190435025,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,390,19.4034318884369,3.8000000566244125,7.707146167755127,8.0,0.012055449183887115,119.7129644206612,2,0.4016726703225951,0.0,0.018248009544248142,tracking,0.10883135835844804,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,391,19.453431889181957,3.8500000573694706,7.702871799468994,8.0,0.007899946607684534,119.3281941227162,2,0.4096626819436271,0.0,-0.0046224209850052305,tracking,0.11254532537094894,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,392,19.503431889927015,3.9000000581145287,7.6665825843811035,8.0,0.003900242124951644,118.94440207595987,2,0.4501223283139483,0.0,-0.002311017201813335,tracking,0.11671294275256852,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,393,19.553431890672073,3.9500000588595867,7.667210102081299,8.0,-0.0005197401225735423,118.56110737613857,2,0.45365604414757577,0.0,-0.0015850559450849065,tracking,0.12087273418903599,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,394,19.60343189141713,4.000000059604645,7.6403093338012695,8.0,-0.005074279144626301,118.17879238339754,2,0.48505790722192177,0.0,-0.03169294940055618,tracking,0.12536884750252575,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,395,19.65343189216219,4.050000060349703,7.651430606842041,8.0,-0.009682949703104649,117.7960104927948,2,0.47829262605996004,0.0,0.0013075024953490546,tracking,0.12972593125254406,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,396,19.703431892907247,4.100000061094761,7.639575481414795,8.0,-0.014293076738534088,117.41419997161195,2,0.494652807777811,0.0,-0.0025842050325599166,tracking,0.13423120139940786,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,397,19.753431893652305,4.150000061839819,7.666240215301514,8.0,-0.018238608025017877,117.031402255464,2,0.47215853607239977,0.0,-0.0033996815302506905,tracking,0.13840314386417743,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,398,19.803431894397363,4.200000062584877,7.664796352386475,8.0,-0.021700981011310617,116.64811270572925,2,0.47778640797907224,0.0,-0.033231388033911805,tracking,0.1425930607667659,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,399,19.85343189514242,4.250000063329935,7.695512771606445,8.0,-0.02471001559477921,116.26385390025796,2,0.45087676898753504,0.0,0.0011516811062515543,tracking,0.14639903252920838,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,400,19.90343189588748,4.300000064074993,7.696462154388428,8.0,-0.027638939344558692,115.8790998621769,2,0.45372092475772763,0.0,-0.003478657471930979,tracking,0.15019313001996684,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,401,19.953431896632537,4.350000064820051,7.727504253387451,8.0,-0.029738116797406285,115.49287446918437,2,0.42608462162050276,0.0,-0.0029673882571295924,tracking,0.1535991978676321,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,402,20.003431897377595,4.400000065565109,7.723913192749023,8.0,-0.031060553155811414,115.10664635457188,2,0.4331348847975601,0.0,0.02474066655389591,tracking,0.15705025578175444,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,403,20.053431898122653,4.450000066310167,7.746510028839111,8.0,-0.03214539015533725,114.71992882065693,2,0.4137067295144049,0.0,-0.006299279533211695,tracking,0.16021885426953117,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,404,20.10343189886771,4.500000067055225,7.735334873199463,8.0,-0.03285158319676076,114.33320968324294,2,0.4281911778873781,0.0,-0.002029088953257592,tracking,0.16352715460979844,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,405,20.15343189961277,4.550000067800283,7.752896308898926,8.0,-0.03389373974490911,113.94551568246858,2,0.41371837500551,0.0,-0.0013688170811754982,tracking,0.1666159351539691,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,406,20.203431900357828,4.6000000685453415,7.735627174377441,8.0,-0.03518757480315031,113.55879920010763,2,0.4342794649900117,0.0,0.03216682213655039,tracking,0.1699204232252691,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,407,20.253431901102886,4.6500000692903996,7.747276306152344,8.0,-0.03667406842681118,113.17207759733446,2,0.4257906770553226,0.0,-0.005705687997321165,tracking,0.1730793152943524,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,408,20.303431901847944,4.700000070035458,7.728577136993408,8.0,-0.03785843856327122,112.78486520235772,2,0.4478840869377926,0.0,-0.0005786442241176863,tracking,0.17647196684605357,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,409,20.353431902593,4.750000070780516,7.742705821990967,8.0,-0.0397902678709648,112.39814693919605,2,0.436973423510123,0.0,4.129524982982545e-05,tracking,0.17968803425960814,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,410,20.40343190333806,4.800000071525574,7.72569465637207,8.0,-0.04214879760701843,112.0114312944817,2,0.4573939072044214,0.0,-0.06812822640144969,tracking,0.18311650187728548,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,411,20.453431904083118,4.850000072270632,7.734807968139648,8.0,-0.04447247450165028,111.6252216243278,2,0.45159634258921433,0.0,0.007888218073092182,tracking,0.18643106786078176,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,412,20.503431904828176,4.90000007301569,7.723011493682861,8.0,-0.047169191908679825,111.23850998656421,2,0.4668553532288989,0.0,-0.00031906133524322623,tracking,0.1898930961261543,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,413,20.553431905573234,4.950000073760748,7.74465274810791,8.0,-0.048592093263088006,110.85179034878017,2,0.4484068027994395,0.0,-0.002470664041138438,tracking,0.19308462341600469,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,414,20.603431906318292,5.000000074505806,7.736032009124756,8.0,-0.0489838758466057,110.4650688208732,2,0.46035175609780754,0.0,0.007195673028386537,tracking,0.196384217695205,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,415,20.65343190706335,5.050000075250864,7.759909629821777,8.0,-0.04886353107998865,110.07737256485304,2,0.4394754661677497,0.0,-0.003285345728222824,tracking,0.1993853442637256,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,416,20.703431907808408,5.100000075995922,7.751786708831787,8.0,-0.048370688184617226,109.68918727693774,2,0.45070094470002453,0.0,-0.0015402792041996345,tracking,0.20248800604316955,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,417,20.753431908553466,5.15000007674098,7.775174617767334,8.0,-0.04781766636086167,109.30100119360334,2,0.43012337532038847,0.0,-0.0007373151544749303,tracking,0.2052983192854828,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,418,20.803431909298524,5.200000077486038,7.765336513519287,8.0,-0.047205315837922056,108.91232661477828,2,0.44286903584245785,0.0,-0.04453778273717431,tracking,0.2082312911379933,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,419,20.853431910043582,5.250000078231096,7.782643795013428,8.0,-0.04645159240492022,108.52363839792054,2,0.4282811856980614,0.0,0.004664161307393137,tracking,0.2109479565429141,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,420,20.90343191078864,5.300000078976154,7.770299434661865,8.0,-0.04589482807727377,108.13494598569552,2,0.44349917115812154,0.0,-0.0010279423545136645,tracking,0.21381895923473768,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,421,20.9534319115337,5.350000079721212,7.788711071014404,8.0,-0.044328353228812276,107.74626011828444,2,0.4277308679157095,0.0,-0.0014778424389542298,tracking,0.21645984703509763,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,422,21.003431912278756,5.4000000804662704,7.774417877197266,8.0,-0.04207730277814048,107.35659976672963,2,0.4447524989822511,0.0,-0.0819735558556702,tracking,0.2192782748783937,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,423,21.053431913023815,5.4500000812113285,7.782419681549072,8.0,-0.039261435862511795,106.96787084866324,2,0.4394818883027241,0.0,0.005684330968795039,tracking,0.22199683804709874,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,424,21.103431913768873,5.500000081956387,7.769711494445801,8.0,-0.03655667875231056,106.57911583142764,2,0.455078923995367,0.0,-0.001577081668592415,tracking,0.2248743947060936,False
1773,pi,carla,pi,/data/runs/b2d/controller/development-v3/1773/pi/carla,425,21.15343191451393,5.550000082701445,7.788243770599365,8.0,-0.03240873362441341,106.19039301609948,2,0.4392040255274916,0.0,-0.0015976514348923984,tracking,0.2275204395699915,False
