frame_name,sequence,cluster,intent,speed,max_rater,rfs_native,rfs_cls_late,loss_native,loss_cls_late,loss,judged_model,category,native_dlon2,native_dlon5,native_dlat5,native_dhead,native_both,native_direction,native_lateral_class,cls_late_dlon2,cls_late_dlon5,cls_late_dlat5,cls_late_dhead,cls_late_both,cls_late_direction,cls_late_lateral_class,log_dlon2,log_dlon5,log_dlat5,log_dhead,log_direction,log_lateral_class,q2b_cause_object,q2b_cause_class,q2b_probe_op,q2b_probe_qwen,q2b_category,in_pedestrian,in_cyclist,in_vehicle,in_cone|debris,in_emergency vehicle,in_road user,op_pedestrian_score,op_pedestrian_seen,op_cyclist_score,op_cyclist_seen,op_vehicle_score,op_vehicle_seen,op_cone|debris_score,op_cone|debris_seen,op_emergency vehicle_score,op_emergency vehicle_seen,op_road user_score,op_road user_seen,qwen_pedestrian_score,qwen_pedestrian_seen,qwen_cyclist_score,qwen_cyclist_seen,qwen_vehicle_score,qwen_vehicle_seen,qwen_cone|debris_score,qwen_cone|debris_seen,qwen_emergency vehicle_score,qwen_emergency vehicle_seen,qwen_road user_score,qwen_road user_seen,q2b_qwen_not_op
0824d90db4395e53f693374259e5b1d8-149,0824d90db4395e53f693374259e5b1d8,Cyclist,GO_STRAIGHT,0.0,10.0,6.0,6.0,True,True,True,native,longitudinal go,-1.4879480179597562,-19.692862386518566,-0.7057795872850776,,False,longitudinal go,,-1.4779182702785076,-19.950816620317628,-0.7274405904028929,,False,longitudinal go,,-1.3545357049059712,-15.983525882271945,-0.4043127855572095,4.049172309328043,longitudinal go,,False,cyclist,-4.753273963928223,-21.21544075012207,no visible cause,False,False,False,False,False,False,-8.29951286315918,False,-4.753273963928223,True,-2.4390439987182617,False,-10.69112777709961,False,-10.418004989624023,False,-2.4100656509399414,False,-23.259674072265625,False,-21.21544075012207,False,-7.463964939117432,False,-30.314313888549805,False,-14.085296630859375,False,-6.890198707580566,False,False
086adac6586a693811e6e0901532bc3c-149,086adac6586a693811e6e0901532bc3c,Pedestrian,GO_STRAIGHT,6.8153973,10.0,7.729856222697204,9.5,True,False,True,native,longitudinal stop,4.735810227991993,1.5448784732808818,-0.1767752419105319,0.1463955904996225,False,longitudinal stop,,6.527771531295182,5.364488449724629,-0.8193159564375412,1.2513610009396243,False,longitudinal stop,,6.454875428900354,7.747431169000764,0.0444007020844627,0.1368927027737925,longitudinal stop,,False,pedestrian,-12.669869422912598,-19.269527435302734,no visible cause,False,False,True,False,False,True,-12.669869422912598,False,-10.483928680419922,False,-0.3480093479156494,True,-10.715493202209473,False,-12.596896171569824,False,-0.2812080383300781,True,-19.269527435302734,False,-29.20216941833496,False,-6.8972859382629395,False,-24.294143676757812,False,-18.323944091796875,False,-4.740339756011963,False,False
0d94d2a36405c21b1fc19601c41e8d23-149,0d94d2a36405c21b1fc19601c41e8d23,Cut_ins,GO_STRAIGHT,8.435351,10.0,5.669858834453577,5.353457097201098,True,True,True,native,longitudinal go,-2.362352066811244,-11.812526512900602,0.2063003962102714,0.142125265920157,False,longitudinal go,,-2.539703931998158,-11.709394935592451,-0.0434238106219495,0.3374303409218839,False,longitudinal go,,-2.139327335450772,-23.1332991345474,0.1142768511218259,,longitudinal go,,False,vehicle,-3.131695032119751,-6.12369441986084,no visible cause,False,False,False,False,False,False,-23.600666046142578,False,-20.685518264770508,False,-3.131695032119751,False,-20.949392318725586,False,-18.88804817199707,False,-2.9144952297210693,False,-25.05223846435547,False,-30.800430297851562,False,-6.12369441986084,False,-14.450355529785156,False,-19.156463623046875,False,-7.418174743652344,False,False
0f71456c67c9eeff7b8cea4e979e0393-148,0f71456c67c9eeff7b8cea4e979e0393,Interections,GO_STRAIGHT,0.48381174,8.0,8.0,5.164177598682055,False,True,True,cls_late,longitudinal go,-0.2136353836859664,1.6385720194828213,0.092205275518635,0.3049084641292268,False,none,,0.1843159482631806,-5.529746711060741,0.0454042802961315,2.192580173189896,False,longitudinal go,,0.159067076890395,0.4365271187031015,0.0965094069200701,0.1024758316829377,none,,True,road user,0.5805120468139648,6.4778032302856445,"seen, decided wrong",False,False,True,False,False,True,-6.951611518859863,False,-14.469512939453125,False,0.4724719524383545,True,-14.362421035766602,False,-10.675649642944336,False,0.5805120468139648,True,-16.152950286865234,False,-24.90796661376953,False,6.101012229919434,True,-23.727855682373047,False,-9.135810852050781,False,6.4778032302856445,True,False
0f76f9048ab4644c00643b06e7649595-148,0f76f9048ab4644c00643b06e7649595,Cut_ins,GO_STRAIGHT,6.0847573,10.0,10.0,9.0,False,True,True,cls_late,longitudinal go,0.1241464670347908,-2.920569793409667,-0.1485866874500252,0.5029932375320527,False,none,,-1.553363647128104,-12.10437084497995,-0.5502642075237699,3.763055730915937,False,longitudinal go,,-8.559728761041791,-30.54046177938037,0.6574976416460281,3.291221272505197,longitudinal go,,True,vehicle,2.7535881996154785,10.204282760620117,"seen, decided wrong",False,False,True,False,False,True,-15.986669540405273,False,-15.042261123657227,False,2.7535881996154785,True,-19.223297119140625,False,-13.499765396118164,False,2.9953975677490234,True,-13.12396240234375,True,-28.192604064941406,False,10.204282760620117,True,-21.717552185058594,False,-15.806540489196777,False,9.604052543640137,True,False
0ff0c31f2673c84d4b2d5f60fcc55f11-149,0ff0c31f2673c84d4b2d5f60fcc55f11,Interections,GO_STRAIGHT,0.32734427,10.0,4.0,4.0,True,True,True,native,longitudinal stop,2.2133736955724874,15.574929515829508,0.4166512415296082,2.1733570497675885,False,longitudinal stop,,2.625552689900748,17.099506847051074,0.2653779576023285,1.4366208713694562,False,longitudinal stop,,1.0214897189254522,3.5192087612071266,0.1627152941238104,5.075609485451793,longitudinal stop,,False,road user,-2.363434314727783,-8.096558570861816,no visible cause,False,False,False,False,False,False,-7.733058929443359,False,-12.825645446777344,False,-2.8754770755767822,False,-16.116409301757812,False,-13.426984786987305,False,-2.363434314727783,False,-17.176151275634766,False,-20.89242172241211,False,-9.226638793945312,False,-16.522632598876953,False,-10.859832763671875,False,-8.096558570861816,False,False
0fff5ea6ebf1edce430191415bb02953-148,0fff5ea6ebf1edce430191415bb02953,Cyclist,GO_STRAIGHT,0.9914334,10.0,8.0,9.0,True,True,True,native,longitudinal go,-1.0257801384347758,-4.091328383315843,0.1265606567480397,,False,longitudinal go,,-0.6565549128281664,-4.055105295382386,-0.7685339047794018,,False,longitudinal go,,0.7166732438033926,0.7279232646330083,0.2427865464122648,,none,,False,cyclist,-8.690539360046387,-20.900146484375,no visible cause,False,False,True,False,False,True,-6.311153888702393,False,-8.690539360046387,True,3.203720808029175,True,-12.817869186401367,False,-6.928297996520996,True,3.44637393951416,True,-16.50023651123047,False,-20.900146484375,False,2.5906877517700195,True,-25.634891510009766,False,-8.340617179870605,True,1.87296724319458,True,False
12a6bf38f129fd612291f2fe25113cad-148,12a6bf38f129fd612291f2fe25113cad,Interections,GO_STRAIGHT,0.0111123165,10.0,6.0,6.0,True,True,True,native,longitudinal go,-1.7688607661636215,-15.565710322337791,-0.0340312385344987,,False,longitudinal go,,-1.7696475319487155,-15.969408273002172,-0.0471562456109958,,False,longitudinal go,,0.2624299698544212,0.5965941031092895,0.0045054678893128,0.0436747943350894,none,,False,road user,-1.932581901550293,3.2986416816711426,no visible cause,False,False,False,False,False,False,-2.693662643432617,True,-7.51890754699707,True,-2.6610848903656006,False,-9.547019958496094,False,-8.85895824432373,False,-1.932581901550293,False,-30.376813888549805,False,-30.040245056152344,False,4.4659104347229,True,-34.80012893676758,False,-12.019733428955078,False,3.2986416816711426,True,False
15fd18190eab4e2b20c45153a7781017-150,15fd18190eab4e2b20c45153a7781017,Special Vehicles,GO_STRAIGHT,0.0,10.0,8.0,9.0,True,True,True,native,longitudinal go,-1.192686157584283,-4.817266254127968,0.2331945567214749,3.013490398633764,False,longitudinal go,,-1.1016708850467722,-3.2552252925985714,0.4990421536043995,4.127885033595845,False,longitudinal go,,-1.2784361137403264,-6.465470373810977,-0.0646697016208227,2.6355961758974047,longitudinal go,,False,emergency vehicle,-10.315221786499023,-13.32914924621582,no visible cause,False,False,False,False,False,False,-1.5958623886108398,True,-6.325571060180664,True,-2.4719815254211426,False,-7.887251853942871,False,-10.315221786499023,False,-1.8329676389694214,False,-10.173425674438477,True,-21.947416305541992,False,-3.075005292892456,False,-28.209413528442383,False,-13.32914924621582,False,-0.47781944274902344,False,False
1a11d93bc5d7d5983c7f4d4a0f86dcb0-148,1a11d93bc5d7d5983c7f4d4a0f86dcb0,Cyclist,GO_STRAIGHT,9.83656,10.0,4.0,10.0,True,False,True,native,longitudinal stop,2.682702079910676,9.724228684924178,0.2318286590198139,0.0848600659987539,False,longitudinal stop,,0.1053299550840553,-1.8319026696516023,-0.2808895024269429,0.9880899469831376,False,none,,-6.623531349828818,-29.3617329450665,0.1372309231212679,,longitudinal go,,False,cyclist,-19.94370460510254,-23.169021606445312,no visible cause,False,False,False,False,False,False,-21.318374633789062,False,-19.94370460510254,False,-7.235920429229736,False,-25.193614959716797,False,-16.42752456665039,False,-7.308182716369629,False,-19.410011291503906,False,-23.169021606445312,False,-1.6061806678771973,False,-26.824016571044922,False,-12.18695068359375,False,-2.103769063949585,False,False
1ac779c8a65addc40502a62282fcd4b4-150,1ac779c8a65addc40502a62282fcd4b4,Special Vehicles,GO_STRAIGHT,7.97241,6.0,5.0,5.577019789828167,True,False,True,native,longitudinal stop,1.4132942803350972,7.393798783856355,-0.8113653245053706,1.34133497623381,False,longitudinal stop,,0.7490313951212247,6.464942210965429,-0.0651802592050486,1.171484790764481,False,longitudinal stop,,0.5929136194232619,0.4110211663900384,-0.176139212948109,1.2356354370492395,none,,False,emergency vehicle,-15.010537147521973,-13.77357006072998,no visible cause,False,False,False,False,False,False,-15.226064682006836,False,-15.18619155883789,False,-5.705936431884766,False,-10.650228500366211,False,-15.010537147521973,False,-5.914607048034668,False,-13.553720474243164,False,-12.084135055541992,True,-2.554285764694214,False,-20.536252975463867,False,-13.77357006072998,False,-2.467656135559082,False,False
1afa50eececcdfaf58fa47ccceff7487-148,1afa50eececcdfaf58fa47ccceff7487,Interections,GO_STRAIGHT,9.317518,10.0,6.113148761803663,5.631931595717794,True,True,True,native,longitudinal go,-2.1299407223217868,-9.02616359068452,-0.011629462098965,1.5080241680074096,False,longitudinal go,,-2.27214265947372,-9.76339789798216,-0.4606974974731878,1.5153455406356215,False,longitudinal go,,-0.6223803060548476,-5.314165574790785,0.0478219002989748,1.3518359482217193,longitudinal go,,False,road user,-5.0097808837890625,-0.8799088001251221,no visible cause,False,False,False,False,False,False,-17.721908569335938,False,-14.958374977111816,False,-4.700418949127197,False,-11.825115203857422,False,-18.85909652709961,False,-5.0097808837890625,False,-20.097047805786133,False,-22.676332473754883,False,-2.2355692386627197,False,-14.252603530883789,False,-13.089677810668945,False,-0.8799088001251221,False,False
1b1562ef6e5e7ab5df24f497e96a3318-148,1b1562ef6e5e7ab5df24f497e96a3318,Foreign Object Debris,GO_STRAIGHT,6.385364,10.0,7.68395925136601,8.633444261291089,True,True,True,native,longitudinal go,-3.329386489905259,-12.706192263742151,-0.3872899651728422,0.9030644573395534,False,longitudinal go,,-0.2164944580959731,-12.66164260862474,-0.8075143977079635,,False,longitudinal go,,-2.494622226954182,-19.128868923511952,-0.3176053328335376,,longitudinal go,,False,cone|debris,-23.87580108642578,-34.404598236083984,no visible cause,False,False,False,False,False,False,-29.456188201904297,False,-29.973651885986328,False,-12.473785400390625,False,-23.87580108642578,False,-27.598691940307617,False,-11.997062683105469,False,-34.21653747558594,False,-24.732542037963867,False,-20.39875030517578,False,-34.404598236083984,False,-12.780611991882324,False,-19.605295181274414,False,False
1bbb0008698212719802e03983c052d7-148,1bbb0008698212719802e03983c052d7,Interections,GO_STRAIGHT,0.42562938,10.0,6.837119605103125,7.0,True,True,True,native,longitudinal stop,0.0797086451586658,3.3605162367844343,1.3623843087212502,,False,longitudinal stop,,1.451500360612111,8.51723960057567,0.0361286393658624,,False,longitudinal stop,,-0.4775601329165622,-4.122198001771446,0.0130389225747454,,longitudinal go,,False,road user,-2.7986857891082764,-0.3371245861053467,no visible cause,False,False,False,False,False,False,-6.052427291870117,True,-5.379326820373535,True,-2.9108519554138184,False,-10.330707550048828,False,-15.861944198608398,False,-2.7986857891082764,False,-6.8015594482421875,True,-19.07670783996582,False,-3.6482815742492676,False,-26.33932113647461,False,-9.592700958251953,False,-0.3371245861053467,False,False
1d5dfc6bb3736d71351720ae0b58a21c-149,1d5dfc6bb3736d71351720ae0b58a21c,Interections,GO_STRAIGHT,0.0,10.0,9.0,9.0,True,True,True,native,longitudinal go,-1.24592727131241,-14.312211449715177,-0.0658984230828282,0.2441566368859469,False,longitudinal go,,-1.5306660836723032,-16.546351541140172,0.1863048999687962,1.4869202593046964,False,longitudinal go,,-1.5121451336764755,-16.237382798357057,-0.1457272338696681,0.6135567209046542,longitudinal go,,False,road user,-4.682934761047363,-0.5108211040496826,no visible cause,False,False,False,False,False,False,-6.7600250244140625,True,-8.948968887329102,False,-4.893815994262695,False,-9.574058532714844,False,-17.098161697387695,False,-4.682934761047363,False,-9.940376281738281,True,-21.583789825439453,False,-1.2716679573059082,False,-31.307723999023438,False,-13.559617042541504,False,-0.5108211040496826,False,False
1ed2ba95b036f4a0d22347e9f6cc987a-149,1ed2ba95b036f4a0d22347e9f6cc987a,Cyclist,GO_STRAIGHT,6.7396603,10.0,8.647743729798723,9.0,True,True,True,native,longitudinal go,-0.0552537314642259,-5.512888377807188,-1.5923983375629636,2.291362533406641,False,longitudinal go,,-0.3026153801649879,-12.39521524589933,-1.2302560779577498,5.566548476056482,False,longitudinal go,,-0.3099289739302203,-6.772962097817032,0.1637106761431654,0.984539737864111,longitudinal go,,False,cyclist,-12.172709465026855,-13.144455909729004,no visible cause,False,False,True,False,False,True,-12.771354675292969,False,-12.172709465026855,False,9.477652549743652,True,-10.433492660522461,False,-12.973644256591797,False,9.409992218017578,True,-3.251415252685547,True,-13.144455909729004,False,-3.5053234100341797,False,-21.545886993408203,False,-17.554664611816406,False,-3.950066566467285,False,False
1f4f28e83c40d27675ed1eb4f4e4dacf-148,1f4f28e83c40d27675ed1eb4f4e4dacf,Interections,GO_STRAIGHT,4.836715,8.0,8.0,6.0,False,True,True,cls_late,longitudinal stop,0.5373576142358483,3.4120303467641104,0.080451872793173,1.0578386909863866,False,longitudinal stop,,2.432581476504178,6.684599544385785,0.6047038672492172,4.194029820670835,False,longitudinal stop,,1.3030331273729052,1.8330076693438,0.0200118971148854,0.1963497526547826,none,,False,road user,-4.790236473083496,-3.601804733276367,no visible cause,False,False,False,False,False,False,-18.91128921508789,False,-23.880964279174805,False,-4.709164619445801,False,-6.756793975830078,True,-18.304161071777344,False,-4.790236473083496,False,-23.510417938232422,False,-36.73917007446289,False,-4.759436130523682,False,-26.99344253540039,False,-16.55370330810547,False,-3.601804733276367,False,False
21c8f36a1a5a4075a7439ba47b302a89-148,21c8f36a1a5a4075a7439ba47b302a89,Pedestrian,GO_STRAIGHT,4.866039,10.0,9.0,9.0,True,True,True,native,longitudinal stop,0.7492404218035736,6.507860728002418,-0.4162561255582435,0.9584914869178932,False,longitudinal stop,,0.8131590282129498,6.635489723591203,-0.1656330942881753,0.7480464404930274,False,longitudinal stop,,-2.8910607111819133,-7.503008508957778,-0.7289001225855557,2.114037352193435,longitudinal go,,False,pedestrian,-6.526604652404785,-1.4829959869384766,no visible cause,False,False,False,False,False,False,-6.526604652404785,True,-5.313677787780762,True,-3.564642906188965,False,-9.09332275390625,False,-12.747766494750977,False,-3.2033591270446777,False,-1.4829959869384766,True,-28.155067443847656,False,-3.4215550422668457,False,-20.272958755493164,False,-9.80334758758545,False,-2.701885223388672,False,False
22fe0c6fde62bfb5a4d43d5c1f4101d0-149,22fe0c6fde62bfb5a4d43d5c1f4101d0,Cut_ins,GO_STRAIGHT,1.6557218,10.0,8.87124093175963,9.0,True,True,True,native,longitudinal go,-1.353466189378294,-3.737771623018329,0.0592845692406323,0.7632861354961165,False,longitudinal go,,-1.467856566270012,0.8697901651554865,0.1341550959293519,1.1258669713153608,False,none,,-0.8164051146755693,5.37525737405496,-0.0810143182844408,0.2310132762775651,longitudinal stop,,False,vehicle,1.8290271759033203,9.440855026245117,no visible cause,False,False,False,False,False,False,-15.176207542419434,False,-10.331459045410156,False,1.8290271759033203,True,-13.01504135131836,False,-23.121736526489258,False,1.9176206588745117,True,-13.720624923706055,False,-23.488893508911133,False,9.440855026245117,True,-13.26203727722168,False,-16.87091827392578,False,10.08411979675293,True,False
241e6e041eacfe34b21cde7b630c270c-147,241e6e041eacfe34b21cde7b630c270c,Cyclist,GO_STRAIGHT,1.8143182,10.0,8.5,8.0,True,True,True,native,longitudinal go,-1.5367322530212373,-9.309220301794548,0.2769454604486663,3.6225079694074793,False,longitudinal go,,-1.4928410738136944,-13.279213503947268,-0.131741667070029,,False,longitudinal go,,-1.6372440177541596,-8.621206708924808,0.1064781944659369,2.146639982728402,longitudinal go,,True,cyclist,-15.642354965209961,-5.474611282348633,not seen,False,True,True,False,False,True,-13.645015716552734,False,-15.642354965209961,False,-0.3033583164215088,True,-21.413471221923828,False,-14.236889839172363,False,0.4999256134033203,True,-14.174166679382324,False,-5.474611282348633,True,-7.277883052825928,False,-28.45883560180664,False,-8.153787612915039,True,-6.151660442352295,False,True
2422554652766dd7dbf56df649d5600a-149,2422554652766dd7dbf56df649d5600a,Foreign Object Debris,GO_STRAIGHT,2.7954128,10.0,5.879307645032237,5.651736526290698,True,True,True,native,longitudinal stop,0.1122696284883032,7.243424626859253,-0.1213549617622334,,False,longitudinal stop,,0.7037551565208817,7.771961597714342,0.9674518220140688,,False,longitudinal stop,,0.2315632223801941,4.215683563762825,-0.3624235589095317,,longitudinal stop,,False,cone|debris,-9.244363784790039,-25.028560638427734,no visible cause,False,False,True,False,False,True,-16.401201248168945,False,-16.038726806640625,False,-1.6421104669570923,False,-9.244363784790039,False,-7.871468544006348,True,-2.1009392738342285,False,-20.259868621826172,False,-32.60133361816406,False,1.77131986618042,True,-25.028560638427734,False,-14.244458198547363,False,1.70501708984375,False,False
